,train,val,test
104,2473738-B3,25024142B2,25021120B4
105,2474124-B2,25024431B,25021622B4
106,2474140-B3,25024688B2,25021658B3
107,2474150-B3,25024698B4,25021667B2
108,2474188-B2,25024709B2,25021894B3
109,2474189-B7,25024732B2,25021901B2
110,2474500-B2,25025096B2,25022330B2
111,2474626-B2,25025109B2,25023687B2
112,2474631-B3,25025567B3,25023934B2
113,2474638-B3,25026103B3,25024302B4
114,2474739-B2,25026254B2,25024855B3
115,2475011-B2,25026291B2,25024982B2
116,2475022-B,25018584B,25025298B2
117,2475126-B2,2490964B2,25025510B3
118,2475159-B,2490978B2,25025575B2
119,2475184-B2,25001965B2,25025788B2
120,2475349-B2,25002391B2,25026798B2
121,2476250-B2,25002788B2,25012148B3
122,2476252-B2,25002789B2,2490750B4
123,2476295-B3,25002907B3,2491275B2
124,2476358-B2,25009539B3,25002898B2
125,2476391-B2,25009578B4,25003038B2
126,2476750-B,25015064B,25009294B2
127,2477053-B3,2462609-B2,2463367-B2
128,2477118-B3,2485473-B2,2476286-B2
129,2477189-B2,2487043-B,2477051-B2
130,2477274-B3,2487518-B,2477926-B4
131,2477285-B2,2488040-B,2482111-B2
132,2477473-B2,25012737B4,2482600-B2
133,2477476-B2,25013977B2,2483850-B2
134,2477577-B3,25014298B2,2484862-B3
135,2477670-B2,25015471B,2488335-B
136,2477809-B3,25017213B,2488960-B2
137,2477814-B5,25017500B,25015052B3
138,2477941-B2,25017730B2,25015496B
139,2477949-B2,25017930B,25015640B3
140,2477977-B3,25019474B2,25015886B2
141,2478091-B4,25019705B2,25016027B
142,2481696-B4,25020377B2,25017355B4
143,2481723-B2,25021196B2,25019629B2
144,2482483-B2,25021672B,25019706B2
145,2482607-B,25022013B,25020714B4
146,2482896-B2,25022344B2,25020799B3
147,2482952-B2,25023174B2,25021487B
148,2482957-B2,25023935B2,25021665B3
149,2482964-B2,25024254B2,25021735B5
150,2482969-B,25024433B2,25021890B6
151,2482992-B,25025567B4,25022613B2
152,2483014-B4,25025569B,25023327B3
153,2483055-B2,25025951B,25023961B2
154,2483211-B2,25025975B2,25024855B4
155,2483215-B5,25026144B2,25025087B
156,2483363-B3,25026144B3,25025954B3
157,2483768-B4,25027131B2,25026285B2
158,2483868-B4,25027181B4,25026499B3
159,2483961-B3,25027181B6,25026752B
160,2483973-B1,2490980B,2491552B
161,2484004-B2,25002510B2,25002379B2
162,2484220-B3,,
163,2484301-B2,,
164,2484312-B2,,
165,2484463-B2,,
166,2484633-B2,,
167,2484734-B4,,
168,2484771-B3,,
169,2484791-B3,,
170,2484883-B2,,
171,2485059-B2,,
172,2485259-B6,,
173,2485318-B2,,
174,2485517-B2,,
175,2485635-B2,,
176,2485805-B,,
177,2485969-B2,,
178,2486104-B2,,
179,2486262-B4,,
180,2486653-B3,,
181,2486687-B3,,
182,2486813-B2,,
183,2486845-B2,,
184,2487140-B2,,
185,2487146-B2,,
186,2487237-B2,,
187,2487274-B2,,
188,2487376-B2,,
189,2487558-B2,,
190,2487656-B4,,
191,2487896-B2,,
192,2488039-B2,,
193,2488044-B2,,
194,2488044-B3,,
195,2488050-B3,,
196,2488065-B3,,
197,2488320-B3,,
198,2488369-B2,,
199,2488475-B2,,
200,2488477-B2,,
201,2488767-B,,
202,2488769-B2,,
203,2488916-B2,,
204,2488932-B4,,
205,2489182-B2,,
206,2489203-B,,
207,2489331-B2,,
208,25012148B4,,
209,25012170B5,,
210,25012485B2,,
211,25012628B2,,
212,25012760B2,,
213,25012915B2,,
214,25012919B8,,
215,25012919B9,,
216,25013023B2,,
217,25013162B2,,
218,25013189B2,,
219,25013189B3,,
220,25013465B2,,
221,25014217B2,,
222,25014226B2,,
223,25014268B,,
224,25014318B,,
225,25014684B,,
226,25015070B2,,
227,25015087B2,,
228,25015103B2,,
229,25015234B2,,
230,25015408B3,,
231,25015422B,,
232,25015425B2,,
233,25015488B2,,
234,25015495B3,,
235,25015622B2,,
236,25015625B2,,
237,25015811B3,,
238,25015820B,,
239,25015863B2,,
240,25016077B2,,
241,25016801B2,,
242,25016829B2,,
243,25016903B4,,
244,25016915B2,,
245,25017089B2,,
246,25017211B2,,
247,25017220B2,,
248,25017338B3,,
249,25017355B1,,
250,25017372B2,,
251,25017383B2,,
252,25017515B2,,
253,25017538B4,,
254,25017539B2,,
255,25017589B6,,
256,25017711B,,
257,25017716B2,,
258,25017718B2,,
259,25017738B2,,
260,25017748B2,,
261,25017767B2,,
262,25017932B2,,
263,25017948B3,,
264,25018453B2,,
265,25018571B2,,
266,25018910B2,,
267,25019283B2,,
268,25019284B2,,
269,25019352B2,,
270,25019376B2,,
271,25019379B,,
272,25019384B2,,
273,25019457B2,,
274,25019468B2,,
275,25019508B4,,
276,25019621B2,,
277,25019621B4,,
278,25019773B3,,
279,25019776B2,,
280,25020714B2,,
281,25020717B2,,
282,25020760B3,,
283,25021164B2,,
284,25021171B2,,
285,25021197B2,,
286,25021260B2,,
287,25021291B2,,
288,25021419B1,,
289,25021474B,,
290,25021481B2,,
291,25021575B4,,
292,25021640B3,,
293,25021662B2,,
294,25021893B2,,
295,25021894B2,,
296,25022019B2,,
297,25022038B2,,
298,25022262B2,,
299,25022278B2,,
300,25022343B3,,
301,25022406B2,,
302,25023016B6,,
303,25023573B,,
304,25023590B3,,
305,25023590B4,,
306,25023690B3,,
307,25023814B,,
308,25023869B3,,
309,25023930B2,,
310,25023936B2,,
311,25023977B2,,
312,25024243B2,,
313,25024310B3,,
314,25024878B3,,
315,25024983B2,,
316,25025083B2,,
317,25025102B2,,
318,25025240B,,
319,25025245B2,,
320,25025251B,,
321,25025262B2,,
322,25025297B,,
323,25025506B,,
324,25025509B2,,
325,25025510B1,,
326,25025570B2,,
327,25025602B2,,
328,25025675B2,,
329,25025953B2,,
330,25025960B2,,
331,25026075B2,,
332,25026081B2,,
333,25026163B,,
334,25026180B2,,
335,25026669B2,,
336,25026740B2,,
337,25027122B2,,
338,25027135B3,,
339,25027167B2,,
340,25027290B2,,
341,25017073B2,,
342,25018592B,,
343,2490526B3,,
344,2490547B2,,
345,2490820B2,,
346,2490820B3,,
347,2490837B2,,
348,2490844B1,,
349,2490860B2,,
350,2490963B2,,
351,2490972B8,,
352,2491131B2,,
353,2491191B2,,
354,2491191B3,,
355,2491226B2,,
356,2491560B2,,
357,25001929B3,,
358,25001939B2,,
359,25001966B2,,
360,25002073B3,,
361,25002238B,,
362,25002328B2,,
363,25002329B2,,
364,25002366B6,,
365,25002388B2,,
366,25002472B2,,
367,25002496B2,,
368,25002504B2,,
369,25002663B5,,
370,25002744B2,,
371,25002801B1,,
372,25002804B2,,
373,25002897B2,,
374,25002906B2,,
375,25009124B2,,
376,25009148B3,,
377,25009148B4,,
378,25009297B,,
379,25009367B2,,
380,25009529B2,,
381,25009747B,,
382,25009756B2,,
383,2460615-B4,,
384,2460943-B3,,
385,2462468-B2,,
386,2462939-B,,
387,2470055-B2,,
388,2476299-B2,,
389,2476693-B3,,
390,2476840-B8,,
391,2477051-B1,,
392,2482883-B2,,
393,2483073-B3,,
394,2484660-B2,,
395,2484791-B2,,
396,2485164-B2,,
397,2485276-B3,,
398,2485536-B2,,
399,2485632-B,,
400,2486102-B2,,
401,2487053-B2,,
402,2487057-B,,
403,2487063-B2,,
404,2487567-B2,,
405,2488302-B2,,
406,2488773-B2,,
407,2488987-B2,,
408,25013062B2,,
409,25013189B4,,
410,25013629B6,,
411,25014627B2,,
412,25014627B3,,
413,25015184B2,,
414,25015191B2,,
415,25015191B3,,
416,25015215B2,,
417,25015421B3,,
418,25015594B2,,
419,25015608B2,,
420,25015640B5,,
421,25015784B2,,
422,25015798B2,,
423,25015867B2,,
424,25016031B2,,
425,25016827B2,,
426,25017341B3,,
427,25017342B2,,
428,25017499B,,
429,25017592B3,,
430,25017739B2,,
431,25017770B2,,
432,25017923B,,
433,25018478B2,,
434,25018956B3,,
435,25019094B8,,
436,25019273B,,
437,25019294B1,,
438,25019294B2,,
439,25019335B6,,
440,25019339B2,,
441,25019339B3,,
442,25019482B,,
443,25019503B,,
444,25019675B2,,
445,25020232B,,
446,25020353B2,,
447,25020556B4,,
448,25020799B5,,
449,25021277B3,,
450,25021277B4,,
451,25021421B2,,
452,25021555B2,,
453,25021558B2,,
454,25021665B2,,
455,25021890B4,,
456,25021922B2,,
457,25022458B2,,
458,25022584B2,,
459,25022584B3,,
460,25023687B3,,
461,25023687B4,,
462,25023828B,,
463,25023846B4,,
464,25023972B3,,
465,25024695B2,,
466,25024765B2,,
467,25024854B2,,
468,25024875B2,,
469,25024982B1,,
470,25025076B,,
471,25025092B3,,
472,25025097B,,
473,25025291B,,
474,25025293B2,,
475,25025616B,,
476,25026103B2,,
477,25026294B3,,
478,25026509B,,
479,25026782B3,,
480,25026797B2,,
481,25027181B2,,
482,25027181B3,,
483,25027181B5,,
484,25027193B,,
485,2490979B2,,
486,2491579B,,
487,25002382B,,
488,25009557B,,
