,train,val,test
58,2466893-B2,2486687-B3,2485275-B2
59,2466898-B2,2487146-B2,2485635-B2
60,2466899-B2,2487246-B2,2486104-B1
61,2466923-B2,2487376-B2,2486653-B2
62,2468105-B2,2487388-B2,2486653-B3
63,2468325-B,2487935-B2,2486845-B2
64,2468417-B2,2488767-B,2487140-B2
65,2468419-B2,2488769-B2,2487558-B2
66,2468442-B2,2488932-B4,2487651-B
67,2468450-B2,2489137-B4,2487656-B4
68,2468673-B2,25012153B2,2487941-B2
69,2468720-B2,25012170B5,2488320-B3
70,2469005-B2,25013189B2,2489203-B
71,2469007-B2,25013871B6,2489331-B2
72,2469023-B2,25014217B3,25012919B8
73,2469024-B,25014268B,25013352B2
74,2469029-B2,25014311B2,25013465B2
75,2469072-B2,25014684B,25014265B2
76,2469074-B2,25015101B2,25015087B2
77,2469110-B3,25015425B2,25015625B2
78,2469256-B2,25015495B3,25015811B4
79,2469260-B3,25015495B4,25016772B2
80,2469496-B,25015820B,25016785B2
81,2469505-B2,25015870B3,25017320B2
82,2469569-B2,25016088B2,25017341B4
83,2469661-B,25016801B2,25017711B
84,2469693-B,25016829B2,25017948B3
85,2469916-B2,25017218B3,25018571B2
86,2469927-B2,25017355B1,25019352B2
87,2469963-B2,25017748B2,25019508B4
88,2469965-B2,25018002B2,25019773B3
89,2469969-B2,25019102B4,25020257B2
90,2470260-B,25019376B2,25020714B2
91,2470405-B2,25019379B,25021171B2
92,2470647-B2,25019384B2,25021197B2
93,2471072-B2,25019621B2,25021575B4
94,2471237-B2,25019790B2,25021894B3
95,2471595-B3,25020282B2,25021901B2
96,2471887-B,25020573B3,25021911B2
97,2471921-B2,25021120B4,25022343B3
98,2471957-B,25021291B2,25023590B3
99,2471959-B2,25021538B2,25023814B
100,2472316-B7,25021622B4,25023869B3
101,2472465-B2,25021893B2,25024688B2
102,2472471-B2,25021894B2,25024855B3
103,2472481-B2,25021973B2,25024878B3
104,2472505-B,25022038B2,25025109B2
105,2473212-B4,25022330B2,25025297B
106,2473218-B2,25022406B2,25025567B3
107,2473218-B3,25023573B,25025788B2
108,2473266-B,25023930B2,25026081B2
109,2473366-B2,25024142B2,25026180B2
110,2473394-B2,25024431B,25026291B2
111,2473534-B2,25024698B4,25026740B2
112,2473549-B,25025262B2,25027122B2
113,2473600-B3,25025298B2,25027135B3
114,2473608-B2,25017073B2,25027167B2
115,2473621-B3,2490526B3,25018592B
116,2473623-B2,2490860B2,2490750B4
117,2474124-B2,2490963B2,2490820B2
118,2474291-B2,2491191B2,2491560B2
119,2474337-B3,2491275B2,25001965B2
120,2474500-B2,25002366B6,25002329B2
121,2474612-B2,25002388B2,25002801B1
122,2474631-B3,25009124B2,25002898B2
123,2474721-B,25009148B3,25002907B3
124,2474739-B2,25009529B2,25009294B2
125,2474901-B,25009756B2,25009578B4
126,2475022-B,25015064B,25009747B
127,2475126-B2,2460943-B3,2477926-B4
128,2475159-B,2485276-B3,2482111-B2
129,2475184-B2,2487518-B,2484791-B2
130,2476250-B2,2487567-B2,2484862-B3
131,2476252-B2,2488040-B,2486102-B2
132,2476358-B2,2488302-B2,2487043-B
133,2476681-B2,2488335-B,2487063-B2
134,2476834-B3,25012737B4,2488987-B2
135,2476983-B,25013189B4,25015052B3
136,2477053-B3,25013629B6,25015191B2
137,2477058-B2,25013977B2,25015471B
138,2477118-B3,25014627B3,25016827B2
139,2477118-B4,25015215B2,25017341B3
140,2477189-B2,25015608B2,25017355B4
141,2477189-B3,25015640B3,25017500B
142,2477285-B2,25015640B5,25018956B3
143,2477299-B2,25018478B2,25020714B4
144,2477473-B2,25019273B,25021735B5
145,2477476-B2,25019294B2,25022458B2
146,2477695-B2,25019474B2,25022584B2
147,2477809-B3,25019629B2,25023846B4
148,2477814-B5,25020799B5,25023961B2
149,2477941-B2,25021196B2,25024254B2
150,2477949-B2,25021421B2,25024875B2
151,2477977-B3,25021558B2,25025616B
152,2478091-B4,25021665B2,25026509B
153,2481696-B4,25025097B,25026752B
154,2481703-B2,25026285B2,25027181B2
155,2482055-B2,25026499B3,25027181B4
156,2482056-B4,25026797B2,25027193B
157,2482056-B9,25027181B3,25027636B2
158,2482886-B2,25027181B5,25028210B2
159,2482896-B2,2491579B,25029425B2
160,2482947-B2,25009557B,25029560B2
161,2482962-B2,25027723B4,25030998B2
162,2482964-B2,25028010B3,25031271B2
163,2482992-B,25028151B3,25031706B2
164,2483014-B4,25028186B2,25032143B2
165,2483055-B2,25028514B,25032245B2
166,2483211-B2,25028879B3,25032626B2
167,2483363-B3,25029134B,25033211B
168,2483862-B2,25030157B4,25033447B4
169,2483868-B4,25031267B2,25033482B2
170,2483961-B3,25031281B2,25033894B2
171,2483973-B1,25031302B,25034940B10
172,2483993-B2,25032146B2,25035882B3
173,2484004-B2,25032789B2,25036333B3
174,2484220-B3,25034245B2,25036341B
175,2484228-B,25035354B2,25036634B2
176,2484301-B2,25035354B3,25041732B
177,2484312-B2,25043126B2,25041763B
178,2484633-B2,25043600B3,25044694B
179,2484734-B4,25045450B2,25045807B4
180,2484734-B5,25045839B,25047066B
181,2484771-B3,25047815B,25047401B2
182,2484791-B3,25051008B4,25048256B2
183,2484883-B2,25051207B5,25048669B2
184,2485059-B2,25052654B2,25050888B2
185,2485303-B2,25053425B2,25054130B2
186,2485322-B2,25054693B2,25055681B2
187,2485328-B2,25055380B2,25057854B3
188,2485517-B2,25055857B2,25057856B2
189,2485803-B2,25060539B2,25058118B4
190,2485805-B,25062891B4,25058713B2
191,2486100-B,25063676B,25058746B4
192,2486165-B2,25063676B2,25063228B5
193,2486197-B2,,
194,2486262-B4,,
195,2486812-B2,,
196,2486813-B2,,
197,2486833-B2,,
198,2486859-B2,,
199,2487143-B,,
200,2487237-B2,,
201,2487274-B2,,
202,2487664-B2,,
203,2487896-B2,,
204,2488039-B2,,
205,2488044-B2,,
206,2488044-B3,,
207,2488050-B3,,
208,2488065-B3,,
209,2488330-B2,,
210,2488344-B2,,
211,2488369-B2,,
212,2488475-B2,,
213,2488477-B2,,
214,2488806-B2,,
215,2488916-B2,,
216,2489131-B3,,
217,2489182-B2,,
218,25012148B4,,
219,25012170B4,,
220,25012175B4,,
221,25012253B3,,
222,25012485B2,,
223,25012628B2,,
224,25012760B2,,
225,25012785B2,,
226,25012915B2,,
227,25012919B9,,
228,25013023B2,,
229,25013062B3,,
230,25013162B2,,
231,25013189B3,,
232,25013878B2,,
233,25014124B2,,
234,25014160B2,,
235,25014217B2,,
236,25014226B2,,
237,25014318B,,
238,25015070B2,,
239,25015103B2,,
240,25015190B2,,
241,25015204B2,,
242,25015234B2,,
243,25015408B3,,
244,25015422B,,
245,25015488B2,,
246,25015607B2,,
247,25015622B2,,
248,25015811B3,,
249,25015863B2,,
250,25016077B2,,
251,25016903B4,,
252,25016905B4,,
253,25016915B2,,
254,25016926B2,,
255,25017089B2,,
256,25017211B2,,
257,25017220B2,,
258,25017227B2,,
259,25017242B2,,
260,25017322B2,,
261,25017338B3,,
262,25017354B5,,
263,25017372B2,,
264,25017383B2,,
265,25017515B2,,
266,25017518B2,,
267,25017538B4,,
268,25017539B2,,
269,25017539B3,,
270,25017589B6,,
271,25017716B2,,
272,25017718B2,,
273,25017738B2,,
274,25017767B2,,
275,25017932B2,,
276,25018050B2,,
277,25018453B2,,
278,25018457B2,,
279,25018910B2,,
280,25019081B3,,
281,25019107B,,
282,25019283B2,,
283,25019284B2,,
284,25019457B2,,
285,25019468B2,,
286,25019621B4,,
287,25019716B2,,
288,25019776B2,,
289,25019806B2,,
290,25020263B2,,
291,25020291B2,,
292,25020717B2,,
293,25020760B3,,
294,25021164B2,,
295,25021260B2,,
296,25021419B1,,
297,25021474B,,
298,25021481B2,,
299,25021554B2,,
300,25021640B3,,
301,25021658B3,,
302,25021662B2,,
303,25021667B2,,
304,25021668B2,,
305,25021918B4,,
306,25022019B2,,
307,25022262B2,,
308,25022278B2,,
309,25022354B2,,
310,25023016B6,,
311,25023184B2,,
312,25023590B4,,
313,25023687B2,,
314,25023690B3,,
315,25023869B4,,
316,25023934B2,,
317,25023936B2,,
318,25023977B2,,
319,25024243B2,,
320,25024302B4,,
321,25024310B3,,
322,25024709B2,,
323,25024732B2,,
324,25024982B2,,
325,25024983B2,,
326,25025083B2,,
327,25025096B2,,
328,25025102B2,,
329,25025240B,,
330,25025245B2,,
331,25025251B,,
332,25025506B,,
333,25025509B2,,
334,25025510B1,,
335,25025510B3,,
336,25025570B2,,
337,25025575B2,,
338,25025602B2,,
339,25025675B2,,
340,25025953B2,,
341,25025960B2,,
342,25026075B2,,
343,25026103B3,,
344,25026163B,,
345,25026254B2,,
346,25026669B2,,
347,25026798B2,,
348,25027290B2,,
349,25012148B3,,
350,25018584B,,
351,2490547B2,,
352,2490820B3,,
353,2490837B2,,
354,2490844B1,,
355,2490964B2,,
356,2490972B8,,
357,2490978B2,,
358,2491131B2,,
359,2491191B3,,
360,2491226B2,,
361,25001929B3,,
362,25001939B2,,
363,25001966B2,,
364,25002073B3,,
365,25002238B,,
366,25002328B2,,
367,25002391B2,,
368,25002472B2,,
369,25002496B2,,
370,25002504B2,,
371,25002663B5,,
372,25002744B2,,
373,25002788B2,,
374,25002789B2,,
375,25002804B2,,
376,25002897B2,,
377,25002906B2,,
378,25003038B2,,
379,25009148B4,,
380,25009297B,,
381,25009367B2,,
382,25009539B3,,
383,2460615-B4,,
384,2462468-B2,,
385,2462609-B2,,
386,2462939-B,,
387,2463367-B2,,
388,2476286-B2,,
389,2476299-B2,,
390,2476693-B3,,
391,2482883-B2,,
392,2483073-B3,,
393,2483850-B2,,
394,2484660-B2,,
395,2485164-B2,,
396,2485473-B2,,
397,2485536-B2,,
398,2485632-B,,
399,2487053-B2,,
400,2488960-B2,,
401,25013062B2,,
402,25014298B2,,
403,25015191B3,,
404,25015421B3,,
405,25015496B,,
406,25015594B2,,
407,25015784B2,,
408,25015798B2,,
409,25015867B2,,
410,25016027B,,
411,25016031B2,,
412,25017342B2,,
413,25017499B,,
414,25017592B3,,
415,25017730B2,,
416,25017739B2,,
417,25017923B,,
418,25017930B,,
419,25019094B8,,
420,25019294B1,,
421,25019335B6,,
422,25019339B2,,
423,25019339B3,,
424,25019503B,,
425,25019675B2,,
426,25019705B2,,
427,25020232B,,
428,25020353B2,,
429,25020556B4,,
430,25020799B3,,
431,25021277B3,,
432,25021277B4,,
433,25021487B,,
434,25021555B2,,
435,25021665B3,,
436,25021672B,,
437,25021890B4,,
438,25021890B6,,
439,25021922B2,,
440,25022013B,,
441,25022344B2,,
442,25022584B3,,
443,25022613B2,,
444,25023174B2,,
445,25023327B3,,
446,25023687B3,,
447,25023687B4,,
448,25023828B,,
449,25023935B2,,
450,25023972B3,,
451,25024433B2,,
452,25024695B2,,
453,25024765B2,,
454,25024855B4,,
455,25024982B1,,
456,25025076B,,
457,25025087B,,
458,25025291B,,
459,25025293B2,,
460,25025567B4,,
461,25025569B,,
462,25025951B,,
463,25025954B3,,
464,25025975B2,,
465,25026103B2,,
466,25026144B2,,
467,25026144B3,,
468,25026294B3,,
469,25026782B3,,
470,25027131B2,,
471,25027181B6,,
472,2490980B,,
473,2491552B,,
474,25002379B2,,
475,25002510B2,,
476,25027606B3,,
477,25027718B2,,
478,25027770B,,
479,25028010B2,,
480,25028010B2a,,
481,25028014B4,,
482,25028014B5,,
483,25028014B6,,
484,25028014B7,,
485,25028134B,,
486,25028147B3,,
487,25028151B2,,
488,25028520B3,,
489,25028738B2,,
490,25028862B2,,
491,25028868B2,,
492,25028885B2,,
493,25029179B,,
494,25029425B3,,
495,25029425B,,
496,25029565B5,,
497,25029737B2,,
498,25029906B2,,
499,25030118B2,,
500,25030157B3,,
501,25030334B2,,
502,25030619B2,,
503,25030630B,,
504,25030750B2,,
505,25030988B4,,
506,25031385B4,,
507,25031387B2,,
508,25031411B3,,
509,25031706B,,
510,25032143B3,,
511,25032179B3,,
512,25032360B2,,
513,25032788B4,,
514,25033169B1,,
515,25033178B4,,
516,25033486B,,
517,25034327B2,,
518,25034929B2,,
519,25034940B9,,
520,25034940B8,,
521,25034940B11,,
522,25034940B12,,
523,25035354B,,
524,25035882B4,,
525,25036226B4,,
526,25036340B1,,
527,25042220B2,,
528,25042465B3,,
529,25042830B2,,
530,25045403B,,
531,25045403B-1,,
532,25045403B2,,
533,25045450B5,,
534,25045625B3,,
535,25045625B1,,
536,25045625B2,,
537,25045676B4,,
538,25045801B2,,
539,25045801B1,,
540,25045829B2,,
541,25046521B3,,
542,25046631B2,,
543,25046855B,,
544,25047067B2,,
545,25047077B2,,
546,25047088B,,
547,25047538B2,,
548,25047835B3,,
549,25047844B2,,
550,25047972B2,,
551,25048633B2,,
552,25049669B3,,
553,25049966B2,,
554,25049999B2,,
555,25050326B,,
556,25050345B2,,
557,25050415B2,,
558,25050830B2,,
559,25050862B2,,
560,25050888B3,,
561,25050984B2,,
562,25052288B,,
563,25052316B,,
564,25053683B2,,
565,25054130B1,,
566,25054212B,,
567,25054489B3,,
568,25055778B2,,
569,25055784B2,,
570,25057858B2,,
571,25057865B1,,
572,25058118B3,,
573,25058627B2,,
574,25059470B2,,
575,25059686B2,,
576,25061727B2,,
577,25062444B,,
578,25063371B2,,
579,25063642B,,
580,25063642B2,,
581,25063700B,,
