,train,val,test
53,2468105-B2,2483868-B4,2482056-B4
54,2468321-B2,2484228-B,2482483-B2
55,2468325-B,2484633-B2,2482969-B
56,2468417-B2,2484734-B4,2483363-B3
57,2468419-B2,2484743-B4,2483961-B3
58,2468673-B2,2485303-B2,2484209-B2
59,2468720-B2,2485318-B2,2484463-B2
60,2468796-B3,2485803-B2,2484791-B3
61,2469004-B2,2485969-B2,2485059-B2
62,2469019-B2,2486165-B2,2485805-B
63,2469024-B,2486262-B4,2486100-B
64,2469033-B2,2486653-B3,2486104-B2
65,2469047-B2,2486687-B3,2486191-B
66,2469110-B3,2487935-B2,2486197-B2
67,2469230-B,2488044-B3,2486859-B2
68,2469256-B2,2488320-B3,2487140-B2
69,2469260-B3,2488330-B2,2487237-B2
70,2469496-B,2488767-B,2487246-B2
71,2469569-B2,2488932-B4,2487651-B
72,2469661-B,2489137-B4,2487656-B4
73,2469849-B2,2489331-B2,2487664-B2
74,2469963-B2,25012170B4,2488806-B2
75,2469965-B2,25012919B8,2489182-B2
76,2469969-B2,25013189B2,25012148B4
77,2470270-B2,25013352B2,25012915B2
78,2470405-B2,25013878B2,25014160B2
79,2470647-B2,25014265B2,25014217B2
80,2471442-B3,25014268B,25015101B2
81,2471452-B2,25015070B2,25015234B2
82,2471595-B3,25015103B2,25015488B2
83,2471887-B,25015204B2,25015495B3
84,2471957-B,25015425B2,25015495B4
85,2471959-B2,25015811B3,25016785B2
86,2471963-B,25017220B2,25016801B2
87,2472316-B7,25017341B4,25016903B4
88,2472453-B2,25017767B2,25017320B2
89,2472465-B2,25018453B2,25017355B1
90,2472471-B2,25019107B,25017539B2
91,2472481-B2,25019468B2,25017718B2
92,2472500-B2,25019806B2,25019284B2
93,2472505-B,25020717B2,25019379B
94,2472509-B4,25021164B2,25019776B2
95,2472509-B6,25021260B2,25020714B2
96,2473212-B4,25021575B4,25021640B3
97,2473228-B2,25021662B2,25021668B2
98,2473266-B,25023687B2,25021918B4
99,2473366-B2,25023690B3,25022278B2
100,2473394-B2,25023869B4,25022330B2
101,2473534-B2,25023930B2,25022343B3
102,2473545-B3,25023934B2,25023016B6
103,2473600-B3,25024142B2,25025788B2
104,2473608-B2,25024302B4,25026254B2
105,2473738-B3,25024431B,25026740B2
106,2474124-B2,25024983B2,25027122B2
107,2474140-B3,25025083B2,25027167B2
108,2474150-B3,25025240B,25018592B
109,2474188-B2,25025262B2,2490526B3
110,2474189-B7,25025510B1,2490750B4
111,2474291-B2,25025510B3,2490837B2
112,2474626-B2,25025602B2,2490844B1
113,2474638-B3,25026103B3,2490860B2
114,2474718-B4,25026669B2,2491191B2
115,2474721-B,2490964B2,2491275B2
116,2474901-B,2490972B8,2491560B2
117,2475011-B2,2491131B2,25001929B3
118,2475022-B,25001966B2,25002388B2
119,2475126-B2,25002328B2,25002504B2
120,2475159-B,25002329B2,25002663B5
121,2476250-B2,25002391B2,25002744B2
122,2476252-B2,25002472B2,25002788B2
123,2476295-B3,25002907B3,25002804B2
124,2476391-B2,25009148B4,25003038B2
125,2476750-B,25009529B2,25009148B3
126,2476834-B3,25009539B3,25009747B
127,2476856-B2,2460943-B3,2460615-B4
128,2476983-B,2462609-B2,2463367-B2
129,2477039-B,2476286-B2,2482111-B2
130,2477053-B3,2476299-B2,2482883-B2
131,2477058-B2,2483850-B2,2483073-B3
132,2477118-B4,2485164-B2,2485473-B2
133,2477189-B2,2486102-B2,2487063-B2
134,2477189-B3,2487053-B2,2488302-B2
135,2477285-B2,2488040-B,25013062B2
136,2477473-B2,25014627B3,25013629B6
137,2477476-B2,25015052B3,25015191B2
138,2477541-B2,25015191B3,25015798B2
139,2477577-B3,25015496B,25017500B
140,2477670-B2,25015608B2,25017739B2
141,2477695-B2,25015640B3,25018478B2
142,2477809-B3,25016031B2,25019705B2
143,2477941-B2,25016827B2,25020353B2
144,2477977-B3,25017341B3,25022458B2
145,2481696-B4,25017355B4,25023828B
146,2481723-B2,25019094B8,25023846B4
147,2481750-B2,25019339B3,25025087B
148,2482056-B9,25020799B3,25025097B
149,2482461-B2,25021196B2,25025569B
150,2482886-B2,25021277B3,25026509B
151,2482896-B2,25021277B4,25026752B
152,2482947-B2,25021487B,25027131B2
153,2482952-B2,25021558B2,25027181B2
154,2482956-B,25021672B,25027181B5
155,2482957-B2,25021735B5,25002379B2
156,2482962-B2,25021890B6,25009557B
157,2482964-B2,25022584B2,25027718B2
158,2483014-B4,25022613B2,25028014B4
159,2483211-B2,25023687B4,25028147B3
160,2483215-B5,25024433B2,25028151B2
161,2483215-B6,25024695B2,25028186B2
162,2483220-B1,25025076B,25029737B2
163,2483768-B4,25025616B,25030630B
164,2483846-B,25026782B3,25031271B2
165,2483862-B2,25027193B,25031385B4
166,2483973-B1,25027770B,25031387B2
167,2483993-B2,25028879B3,25031706B2
168,2484004-B2,25028885B2,25032245B2
169,2484220-B3,25029425B3,25032789B2
170,2484301-B2,25029565B5,25033486B
171,2484312-B2,25029906B2,25034940B8
172,2484727-B2,25030619B2,25034940B10
173,2484734-B5,25031281B2,25034940B11
174,2484771-B3,25032360B2,25035354B3
175,2484883-B2,25032788B4,25036226B4
176,2485259-B6,25033894B2,25045403B-1
177,2485275-B2,25035882B3,25045450B2
178,2485322-B2,25035882B4,25045801B2
179,2485328-B2,25036341B,25045807B4
180,2485517-B2,25044694B,25046631B2
181,2485635-B2,25045625B1,25047835B3
182,2486104-B1,25045829B2,25050888B3
183,2486653-B2,25047401B2,25052316B
184,2486812-B2,25047815B,25054693B2
185,2486813-B2,25047844B2,25055857B2
186,2486833-B2,25048633B2,25057856B2
187,2486845-B2,25050888B2,25058627B2
188,2487143-B,25052654B2,25061727B2
189,2487146-B2,25055380B2,25062891B4
190,2487274-B2,25057854B3,25063642B
191,2487376-B2,25057858B2,25063642B2
192,2487388-B2,25063676B2,25063676B
193,2487558-B2,,
194,2487896-B2,,
195,2487941-B2,,
196,2488039-B2,,
197,2488044-B2,,
198,2488050-B3,,
199,2488065-B3,,
200,2488344-B2,,
201,2488369-B2,,
202,2488475-B2,,
203,2488477-B2,,
204,2488769-B2,,
205,2488916-B2,,
206,2489131-B3,,
207,2489203-B,,
208,25012153B2,,
209,25012170B5,,
210,25012175B4,,
211,25012253B3,,
212,25012485B2,,
213,25012628B2,,
214,25012760B2,,
215,25012785B2,,
216,25012919B9,,
217,25013023B2,,
218,25013062B3,,
219,25013162B2,,
220,25013189B3,,
221,25013465B2,,
222,25013871B6,,
223,25014124B2,,
224,25014217B3,,
225,25014226B2,,
226,25014311B2,,
227,25014318B,,
228,25014684B,,
229,25015087B2,,
230,25015190B2,,
231,25015408B3,,
232,25015422B,,
233,25015607B2,,
234,25015622B2,,
235,25015625B2,,
236,25015811B4,,
237,25015820B,,
238,25015863B2,,
239,25015870B3,,
240,25016077B2,,
241,25016088B2,,
242,25016772B2,,
243,25016829B2,,
244,25016905B4,,
245,25016915B2,,
246,25016926B2,,
247,25017089B2,,
248,25017211B2,,
249,25017218B3,,
250,25017227B2,,
251,25017242B2,,
252,25017322B2,,
253,25017338B3,,
254,25017354B5,,
255,25017372B2,,
256,25017383B2,,
257,25017515B2,,
258,25017518B2,,
259,25017538B4,,
260,25017539B3,,
261,25017589B6,,
262,25017711B,,
263,25017716B2,,
264,25017738B2,,
265,25017748B2,,
266,25017932B2,,
267,25017948B3,,
268,25018002B2,,
269,25018050B2,,
270,25018457B2,,
271,25018571B2,,
272,25018910B2,,
273,25019081B3,,
274,25019102B4,,
275,25019283B2,,
276,25019352B2,,
277,25019376B2,,
278,25019384B2,,
279,25019457B2,,
280,25019508B4,,
281,25019621B2,,
282,25019621B4,,
283,25019716B2,,
284,25019773B3,,
285,25019790B2,,
286,25020257B2,,
287,25020263B2,,
288,25020282B2,,
289,25020291B2,,
290,25020573B3,,
291,25020760B3,,
292,25021120B4,,
293,25021171B2,,
294,25021197B2,,
295,25021291B2,,
296,25021419B1,,
297,25021474B,,
298,25021481B2,,
299,25021538B2,,
300,25021554B2,,
301,25021622B4,,
302,25021658B3,,
303,25021667B2,,
304,25021893B2,,
305,25021894B2,,
306,25021894B3,,
307,25021901B2,,
308,25021911B2,,
309,25021973B2,,
310,25022019B2,,
311,25022038B2,,
312,25022262B2,,
313,25022354B2,,
314,25022406B2,,
315,25023184B2,,
316,25023573B,,
317,25023590B3,,
318,25023590B4,,
319,25023814B,,
320,25023869B3,,
321,25023936B2,,
322,25023977B2,,
323,25024243B2,,
324,25024310B3,,
325,25024688B2,,
326,25024698B4,,
327,25024709B2,,
328,25024732B2,,
329,25024855B3,,
330,25024878B3,,
331,25024982B2,,
332,25025096B2,,
333,25025102B2,,
334,25025109B2,,
335,25025245B2,,
336,25025251B,,
337,25025297B,,
338,25025298B2,,
339,25025506B,,
340,25025509B2,,
341,25025567B3,,
342,25025570B2,,
343,25025575B2,,
344,25025675B2,,
345,25025953B2,,
346,25025960B2,,
347,25026075B2,,
348,25026081B2,,
349,25026163B,,
350,25026180B2,,
351,25026291B2,,
352,25026798B2,,
353,25027135B3,,
354,25027290B2,,
355,25012148B3,,
356,25017073B2,,
357,25018584B,,
358,2490547B2,,
359,2490820B2,,
360,2490820B3,,
361,2490963B2,,
362,2490978B2,,
363,2491191B3,,
364,2491226B2,,
365,25001939B2,,
366,25001965B2,,
367,25002073B3,,
368,25002238B,,
369,25002366B6,,
370,25002496B2,,
371,25002789B2,,
372,25002801B1,,
373,25002897B2,,
374,25002898B2,,
375,25002906B2,,
376,25009124B2,,
377,25009294B2,,
378,25009297B,,
379,25009367B2,,
380,25009578B4,,
381,25009756B2,,
382,25015064B,,
383,2462468-B2,,
384,2462939-B,,
385,2476693-B3,,
386,2477926-B4,,
387,2484660-B2,,
388,2484791-B2,,
389,2484862-B3,,
390,2485276-B3,,
391,2485536-B2,,
392,2485632-B,,
393,2487043-B,,
394,2487518-B,,
395,2487567-B2,,
396,2488335-B,,
397,2488960-B2,,
398,2488987-B2,,
399,25012737B4,,
400,25013189B4,,
401,25013977B2,,
402,25014298B2,,
403,25015215B2,,
404,25015421B3,,
405,25015471B,,
406,25015594B2,,
407,25015640B5,,
408,25015784B2,,
409,25015867B2,,
410,25016027B,,
411,25017342B2,,
412,25017499B,,
413,25017592B3,,
414,25017730B2,,
415,25017923B,,
416,25017930B,,
417,25018956B3,,
418,25019273B,,
419,25019294B1,,
420,25019294B2,,
421,25019335B6,,
422,25019339B2,,
423,25019474B2,,
424,25019503B,,
425,25019629B2,,
426,25019675B2,,
427,25020232B,,
428,25020556B4,,
429,25020714B4,,
430,25020799B5,,
431,25021421B2,,
432,25021555B2,,
433,25021665B2,,
434,25021665B3,,
435,25021890B4,,
436,25021922B2,,
437,25022013B,,
438,25022344B2,,
439,25022584B3,,
440,25023174B2,,
441,25023327B3,,
442,25023687B3,,
443,25023935B2,,
444,25023961B2,,
445,25023972B3,,
446,25024254B2,,
447,25024765B2,,
448,25024855B4,,
449,25024875B2,,
450,25024982B1,,
451,25025291B,,
452,25025293B2,,
453,25025567B4,,
454,25025951B,,
455,25025954B3,,
456,25025975B2,,
457,25026103B2,,
458,25026144B2,,
459,25026144B3,,
460,25026285B2,,
461,25026294B3,,
462,25026499B3,,
463,25026797B2,,
464,25027181B3,,
465,25027181B4,,
466,25027181B6,,
467,2490980B,,
468,2491552B,,
469,2491579B,,
470,25002510B2,,
471,25027606B3,,
472,25027636B2,,
473,25027723B4,,
474,25028010B2,,
475,25028010B2a,,
476,25028010B3,,
477,25028014B5,,
478,25028014B6,,
479,25028014B7,,
480,25028134B,,
481,25028151B3,,
482,25028210B2,,
483,25028514B,,
484,25028520B3,,
485,25028738B2,,
486,25028862B2,,
487,25028868B2,,
488,25029134B,,
489,25029179B,,
490,25029425B2,,
491,25029425B,,
492,25029560B2,,
493,25030118B2,,
494,25030157B3,,
495,25030157B4,,
496,25030334B2,,
497,25030750B2,,
498,25030988B4,,
499,25030998B2,,
500,25031267B2,,
501,25031302B,,
502,25031411B3,,
503,25031706B,,
504,25032143B2,,
505,25032143B3,,
506,25032146B2,,
507,25032179B3,,
508,25032626B2,,
509,25033169B1,,
510,25033178B4,,
511,25033211B,,
512,25033447B4,,
513,25033482B2,,
514,25034245B2,,
515,25034327B2,,
516,25034929B2,,
517,25034940B9,,
518,25034940B12,,
519,25035354B,,
520,25035354B2,,
521,25036333B3,,
522,25036340B1,,
523,25036634B2,,
524,25041732B,,
525,25041763B,,
526,25042220B2,,
527,25042465B3,,
528,25042830B2,,
529,25043126B2,,
530,25043600B3,,
531,25045403B,,
532,25045403B2,,
533,25045450B5,,
534,25045625B3,,
535,25045625B2,,
536,25045676B4,,
537,25045801B1,,
538,25045839B,,
539,25046521B3,,
540,25046855B,,
541,25047066B,,
542,25047067B2,,
543,25047077B2,,
544,25047088B,,
545,25047538B2,,
546,25047972B2,,
547,25048256B2,,
548,25048669B2,,
549,25049669B3,,
550,25049966B2,,
551,25049999B2,,
552,25050326B,,
553,25050345B2,,
554,25050415B2,,
555,25050830B2,,
556,25050862B2,,
557,25050984B2,,
558,25051008B4,,
559,25051207B5,,
560,25052288B,,
561,25053425B2,,
562,25053683B2,,
563,25054130B1,,
564,25054130B2,,
565,25054212B,,
566,25054489B3,,
567,25055681B2,,
568,25055778B2,,
569,25055784B2,,
570,25057865B1,,
571,25058118B3,,
572,25058118B4,,
573,25058713B2,,
574,25058746B4,,
575,25059470B2,,
576,25059686B2,,
577,25060539B2,,
578,25062444B,,
579,25063228B5,,
580,25063371B2,,
581,25063700B,,
