,train,val,test
125,2476295-B3,25002329B2,25009539B3
126,2476376-B2,25009747B,25015064B
127,2476681-B2,2462609-B2,2463367-B2
128,2476834-B3,2476693-B3,2483073-B3
129,2476856-B2,2483850-B2,2485536-B2
130,2476983-B,2485473-B2,2487053-B2
131,2477039-B,2486102-B2,2488987-B2
132,2477053-B3,2487063-B2,25014627B3
133,2477058-B2,25013189B4,25015471B
134,2477118-B3,25015191B3,25015640B5
135,2477189-B2,25015594B2,25015867B2
136,2477299-B2,25015784B2,25016027B
137,2477541-B2,25017923B,25017500B
138,2477577-B3,25019339B2,25017730B2
139,2477670-B2,25019705B2,25018956B3
140,2477695-B2,25020799B3,25019339B3
141,2477809-B3,25021665B2,25023174B2
142,2477941-B2,25021665B3,25023687B4
143,2477949-B2,25021672B,25025097B
144,2477977-B3,25021890B4,25025293B2
145,2481696-B4,25022584B3,25025951B
146,2481703-B2,25022613B2,25025975B2
147,2482056-B4,25023846B4,25026285B2
148,2482056-B9,25024433B2,25026509B
149,2482461-B2,25025087B,25026752B
150,2482483-B2,25026103B2,25026797B2
151,2482886-B2,25026144B2,25027181B6
152,2482947-B2,2491552B,25027770B
153,2482956-B,25002510B2,25028010B3
154,2482957-B2,25027636B2,25028014B5
155,2482964-B2,25028010B2,25028014B6
156,2482969-B,25028014B4,25028134B
157,2482992-B,25028868B2,25028738B2
158,2483014-B4,25028879B3,25029134B
159,2483055-B2,25029737B2,25030157B4
160,2483215-B5,25029906B2,25030334B2
161,2483862-B2,25030157B3,25031281B2
162,2483868-B4,25030630B,25031385B4
163,2483961-B3,25031267B2,25031387B2
164,2483993-B2,25031302B,25032360B2
165,2484209-B2,25031411B3,25032626B2
166,2484228-B,25031706B2,25033178B4
167,2484301-B2,25032179B3,25034327B2
168,2484312-B2,25033169B1,25034940B10
169,2484633-B2,25033447B4,25034940B12
170,2484727-B2,25035882B3,25035354B
171,2484734-B4,25036340B1,25035354B2
172,2484734-B5,25036341B,25035354B3
173,2484883-B2,25036634B2,25041763B
174,2485059-B2,25044694B,25045450B5
175,2485259-B6,25045403B-1,25045807B4
176,2485275-B2,25045801B1,25047835B3
177,2485303-B2,25045829B2,25049669B3
178,2485318-B2,25045839B,25051207B5
179,2485517-B2,25047401B2,25054130B1
180,2485635-B2,25048633B2,25054130B2
181,2485969-B2,25048669B2,25054693B2
182,2486104-B2,25049999B2,25055380B2
183,2486165-B2,25050326B,25055778B2
184,2486262-B4,25051008B4,25055784B2
185,2486653-B3,25052288B,25055857B2
186,2486813-B2,25052316B,25057854B3
187,2486833-B2,25053683B2,25057865B1
188,2486845-B2,25057856B2,25058118B4
189,2486859-B2,25058627B2,25058713B2
190,2487140-B2,25059470B2,25062444B
191,2487146-B2,25063642B,25063228B5
192,2487237-B2,25063700B,25063676B2
193,2487246-B2,,
194,2487274-B2,,
195,2487388-B2,,
196,2487558-B2,,
197,2487656-B4,,
198,2488044-B2,,
199,2488044-B3,,
200,2488065-B3,,
201,2488320-B3,,
202,2488330-B2,,
203,2488344-B2,,
204,2488369-B2,,
205,2488475-B2,,
206,2488477-B2,,
207,2488806-B2,,
208,2488932-B4,,
209,2489137-B4,,
210,25012148B4,,
211,25012170B5,,
212,25012175B4,,
213,25012628B2,,
214,25012760B2,,
215,25012785B2,,
216,25012915B2,,
217,25012919B8,,
218,25013023B2,,
219,25013162B2,,
220,25013189B3,,
221,25013465B2,,
222,25013871B6,,
223,25014160B2,,
224,25014217B2,,
225,25014226B2,,
226,25014265B2,,
227,25014268B,,
228,25014311B2,,
229,25015070B2,,
230,25015087B2,,
231,25015101B2,,
232,25015190B2,,
233,25015234B2,,
234,25015422B,,
235,25015425B2,,
236,25015488B2,,
237,25015495B4,,
238,25015607B2,,
239,25015622B2,,
240,25015625B2,,
241,25015811B4,,
242,25015870B3,,
243,25016077B2,,
244,25016088B2,,
245,25016785B2,,
246,25016903B4,,
247,25016915B2,,
248,25017089B2,,
249,25017211B2,,
250,25017218B3,,
251,25017220B2,,
252,25017227B2,,
253,25017320B2,,
254,25017338B3,,
255,25017341B4,,
256,25017354B5,,
257,25017355B1,,
258,25017372B2,,
259,25017518B2,,
260,25017538B4,,
261,25017539B3,,
262,25017589B6,,
263,25017711B,,
264,25017738B2,,
265,25017748B2,,
266,25017767B2,,
267,25017932B2,,
268,25017948B3,,
269,25018002B2,,
270,25019081B3,,
271,25019102B4,,
272,25019107B,,
273,25019283B2,,
274,25019284B2,,
275,25019352B2,,
276,25019376B2,,
277,25019457B2,,
278,25019716B2,,
279,25019773B3,,
280,25019776B2,,
281,25019790B2,,
282,25019806B2,,
283,25020257B2,,
284,25020263B2,,
285,25020291B2,,
286,25021120B4,,
287,25021164B2,,
288,25021171B2,,
289,25021197B2,,
290,25021260B2,,
291,25021474B,,
292,25021481B2,,
293,25021538B2,,
294,25021554B2,,
295,25021575B4,,
296,25021658B3,,
297,25021667B2,,
298,25021893B2,,
299,25021894B2,,
300,25021894B3,,
301,25021901B2,,
302,25021918B4,,
303,25021973B2,,
304,25022278B2,,
305,25022330B2,,
306,25022343B3,,
307,25022354B2,,
308,25022406B2,,
309,25023016B6,,
310,25023184B2,,
311,25023573B,,
312,25023590B3,,
313,25023690B3,,
314,25023869B4,,
315,25023930B2,,
316,25023934B2,,
317,25023936B2,,
318,25024302B4,,
319,25024431B,,
320,25024709B2,,
321,25024732B2,,
322,25024855B3,,
323,25024878B3,,
324,25024983B2,,
325,25025083B2,,
326,25025096B2,,
327,25025102B2,,
328,25025240B,,
329,25025251B,,
330,25025262B2,,
331,25025297B,,
332,25025510B3,,
333,25025567B3,,
334,25025575B2,,
335,25025675B2,,
336,25025788B2,,
337,25025953B2,,
338,25026075B2,,
339,25026081B2,,
340,25026103B3,,
341,25026163B,,
342,25026180B2,,
343,25026254B2,,
344,25027122B2,,
345,25012148B3,,
346,25017073B2,,
347,25018584B,,
348,2490547B2,,
349,2490820B2,,
350,2490820B3,,
351,2490860B2,,
352,2490964B2,,
353,2490972B8,,
354,2491191B3,,
355,2491226B2,,
356,2491560B2,,
357,25001929B3,,
358,25001939B2,,
359,25001965B2,,
360,25001966B2,,
361,25002073B3,,
362,25002328B2,,
363,25002366B6,,
364,25002388B2,,
365,25002391B2,,
366,25002472B2,,
367,25002496B2,,
368,25002504B2,,
369,25002744B2,,
370,25002788B2,,
371,25002789B2,,
372,25002897B2,,
373,25002898B2,,
374,25002907B3,,
375,25009124B2,,
376,25009148B3,,
377,25009148B4,,
378,25009294B2,,
379,25009297B,,
380,25009529B2,,
381,25009578B4,,
382,25009756B2,,
383,2460615-B4,,
384,2460943-B3,,
385,2462468-B2,,
386,2462939-B,,
387,2476286-B2,,
388,2476299-B2,,
389,2477926-B4,,
390,2482111-B2,,
391,2482883-B2,,
392,2484660-B2,,
393,2484791-B2,,
394,2484862-B3,,
395,2485164-B2,,
396,2485276-B3,,
397,2485632-B,,
398,2487043-B,,
399,2487518-B,,
400,2487567-B2,,
401,2488040-B,,
402,2488302-B2,,
403,2488335-B,,
404,2488960-B2,,
405,25012737B4,,
406,25013062B2,,
407,25013629B6,,
408,25013977B2,,
409,25014298B2,,
410,25015052B3,,
411,25015191B2,,
412,25015215B2,,
413,25015421B3,,
414,25015496B,,
415,25015608B2,,
416,25015640B3,,
417,25015798B2,,
418,25016031B2,,
419,25016827B2,,
420,25017341B3,,
421,25017342B2,,
422,25017355B4,,
423,25017499B,,
424,25017592B3,,
425,25017739B2,,
426,25017930B,,
427,25018478B2,,
428,25019094B8,,
429,25019273B,,
430,25019294B1,,
431,25019294B2,,
432,25019335B6,,
433,25019474B2,,
434,25019503B,,
435,25019629B2,,
436,25019675B2,,
437,25020232B,,
438,25020353B2,,
439,25020556B4,,
440,25020714B4,,
441,25020799B5,,
442,25021196B2,,
443,25021277B3,,
444,25021277B4,,
445,25021421B2,,
446,25021487B,,
447,25021555B2,,
448,25021558B2,,
449,25021735B5,,
450,25021890B6,,
451,25021922B2,,
452,25022013B,,
453,25022344B2,,
454,25022458B2,,
455,25022584B2,,
456,25023327B3,,
457,25023687B3,,
458,25023828B,,
459,25023935B2,,
460,25023961B2,,
461,25023972B3,,
462,25024254B2,,
463,25024695B2,,
464,25024765B2,,
465,25024855B4,,
466,25024875B2,,
467,25024982B1,,
468,25025076B,,
469,25025291B,,
470,25025567B4,,
471,25025569B,,
472,25025616B,,
473,25025954B3,,
474,25026144B3,,
475,25026294B3,,
476,25026499B3,,
477,25026782B3,,
478,25027131B2,,
479,25027181B2,,
480,25027181B3,,
481,25027181B4,,
482,25027181B5,,
483,25027193B,,
484,2490980B,,
485,2491579B,,
486,25002379B2,,
487,25009557B,,
488,25027606B3,,
489,25027718B2,,
490,25027723B4,,
491,25028010B2a,,
492,25028014B7,,
493,25028147B3,,
494,25028151B2,,
495,25028151B3,,
496,25028186B2,,
497,25028210B2,,
498,25028514B,,
499,25028520B3,,
500,25028862B2,,
501,25028885B2,,
502,25029179B,,
503,25029425B2,,
504,25029425B3,,
505,25029425B,,
506,25029560B2,,
507,25029565B5,,
508,25030118B2,,
509,25030619B2,,
510,25030750B2,,
511,25030988B4,,
512,25030998B2,,
513,25031271B2,,
514,25031706B,,
515,25032143B2,,
516,25032143B3,,
517,25032146B2,,
518,25032245B2,,
519,25032788B4,,
520,25032789B2,,
521,25033211B,,
522,25033482B2,,
523,25033486B,,
524,25033894B2,,
525,25034245B2,,
526,25034929B2,,
527,25034940B9,,
528,25034940B8,,
529,25034940B11,,
530,25035882B4,,
531,25036226B4,,
532,25036333B3,,
533,25041732B,,
534,25042220B2,,
535,25042465B3,,
536,25042830B2,,
537,25043126B2,,
538,25043600B3,,
539,25045403B,,
540,25045403B2,,
541,25045450B2,,
542,25045625B3,,
543,25045625B1,,
544,25045625B2,,
545,25045676B4,,
546,25045801B2,,
547,25046521B3,,
548,25046631B2,,
549,25046855B,,
550,25047066B,,
551,25047067B2,,
552,25047077B2,,
553,25047088B,,
554,25047538B2,,
555,25047815B,,
556,25047844B2,,
557,25047972B2,,
558,25048256B2,,
559,25049966B2,,
560,25050345B2,,
561,25050415B2,,
562,25050830B2,,
563,25050862B2,,
564,25050888B2,,
565,25050888B3,,
566,25050984B2,,
567,25052654B2,,
568,25053425B2,,
569,25054212B,,
570,25054489B3,,
571,25055681B2,,
572,25057858B2,,
573,25058118B3,,
574,25058746B4,,
575,25059686B2,,
576,25060539B2,,
577,25061727B2,,
578,25062891B4,,
579,25063371B2,,
580,25063642B2,,
581,25063676B,,
