,train,val,test
62,2468321-B2,2484633-B2,2486104-B2
63,2468419-B2,2484734-B5,2486165-B2
64,2468419-B3,2485318-B2,2486262-B4
65,2468673-B2,2485328-B2,2486653-B2
66,2468698-B2,2485517-B2,2486812-B2
67,2469004-B2,2486833-B2,2486813-B2
68,2469005-B2,2487941-B2,2487246-B2
69,2469007-B2,2488344-B2,2487651-B
70,2469023-B2,2489182-B2,2488039-B2
71,2469023-B4,2489203-B,2488065-B3
72,2469024-B,25012170B5,2489331-B2
73,2469029-B2,25012175B4,25012148B4
74,2469033-B2,25012919B8,25012170B4
75,2469047-B2,25013062B3,25013023B2
76,2469072-B2,25014124B2,25013189B3
77,2469074-B2,25014684B,25014217B3
78,2469230-B,25015087B2,25014268B
79,2469260-B3,25015103B2,25014318B
80,2469496-B,25015425B2,25015190B2
81,2469505-B2,25015495B4,25015204B2
82,2469515-B2,25016088B2,25015811B3
83,2469569-B2,25016785B2,25017089B2
84,2469916-B2,25016915B2,25017322B2
85,2469927-B2,25016926B2,25017338B3
86,2469969-B2,25017354B5,25017341B4
87,2470270-B2,25017355B1,25017518B2
88,2470405-B2,25017515B2,25017716B2
89,2470657-B3,25017589B6,25017718B2
90,2471072-B2,25017738B2,25017748B2
91,2471442-B3,25018453B2,25018457B2
92,2471452-B2,25019806B2,25018571B2
93,2471618-B3,25021171B2,25018910B2
94,2471884-B2,25021554B2,25019102B4
95,2471957-B,25021901B2,25019107B
96,2471959-B2,25021918B4,25019457B2
97,2471963-B,25022406B2,25019716B2
98,2472481-B2,25023687B2,25021120B4
99,2472500-B2,25023690B3,25021474B
100,2473212-B4,25024243B2,25021538B2
101,2473218-B2,25024302B4,25021622B4
102,2473218-B3,25024855B3,25021658B3
103,2473272-B3,25024878B3,25021911B2
104,2473366-B2,25024983B2,25023590B3
105,2473394-B2,25025240B,25023869B4
106,2473534-B2,25025245B2,25023930B2
107,2473549-B,25025297B,25023934B2
108,2473621-B3,25025509B2,25024431B
109,2473623-B2,25025570B2,25024732B2
110,2473738-B3,25025675B2,25025102B2
111,2474124-B2,25025788B2,25025506B
112,2474150-B3,25026075B2,25026103B3
113,2474188-B2,25026180B2,25026291B2
114,2474291-B2,2490844B1,25026798B2
115,2474500-B2,25001939B2,25017073B2
116,2474631-B3,25002366B6,25018592B
117,2474721-B,25002472B2,2490963B2
118,2474739-B2,25002788B2,2490972B8
119,2474901-B,25002898B2,2491560B2
120,2475011-B2,25003038B2,25001965B2
121,2475022-B,25009124B2,25002328B2
122,2475126-B2,25009294B2,25002329B2
123,2475159-B,25009297B,25002388B2
124,2476242-B2,25009367B2,25002504B2
125,2476295-B3,25009539B3,25002663B5
126,2476358-B2,25015064B,25002801B1
127,2476391-B2,2462939-B,2460615-B4
128,2476750-B,2484791-B2,2476286-B2
129,2476983-B,2485164-B2,2483073-B3
130,2476984-B2,25014627B3,2483850-B2
131,2477039-B,25015191B2,2484862-B3
132,2477058-B2,25015215B2,2485276-B3
133,2477118-B3,25015640B5,2485473-B2
134,2477118-B4,25016027B,2487518-B
135,2477274-B3,25016827B2,2488335-B
136,2477285-B2,25017341B3,2488987-B2
137,2477299-B2,25018956B3,25012737B4
138,2477473-B2,25019335B6,25015594B2
139,2477541-B2,25021277B4,25015608B2
140,2477577-B3,25021421B2,25015798B2
141,2477670-B2,25021665B3,25015867B2
142,2477695-B2,25021890B4,25016031B2
143,2477809-B3,25021922B2,25017499B
144,2477814-B5,25023327B3,25017730B2
145,2477949-B2,25023828B,25017923B
146,2477977-B3,25023972B3,25019273B
147,2481723-B2,25024433B2,25019474B2
148,2481750-B2,25024695B2,25019629B2
149,2482055-B2,25024765B2,25020232B
150,2482056-B4,25025293B2,25020714B4
151,2482056-B9,25027131B2,25021555B2
152,2482461-B2,25027181B3,25021665B2
153,2482886-B2,25027181B4,25021672B
154,2482896-B2,2491579B,25022344B2
155,2482947-B2,25028010B2,25022458B2
156,2482956-B,25028010B2a,25023687B4
157,2482964-B2,25028014B5,25025291B
158,2482969-B,25028014B6,25026144B3
159,2482992-B,25028879B3,25027181B6
160,2483215-B6,25029179B,25002379B2
161,2483220-B1,25029906B2,25027718B2
162,2483363-B3,25030334B2,25027723B4
163,2483846-B,25030750B2,25028014B7
164,2483868-B4,25031271B2,25028151B3
165,2483973-B1,25032143B3,25028186B2
166,2483993-B2,25032245B2,25028868B2
167,2484004-B2,25033211B,25029737B2
168,2484312-B2,25033482B2,25030988B4
169,2484734-B4,25033894B2,25032360B2
170,2484743-B4,25034929B2,25032626B2
171,2484771-B3,25034940B11,25034245B2
172,2484883-B2,25036333B3,25034940B12
173,2485059-B2,25045450B5,25035354B2
174,2485275-B2,25045625B3,25036340B1
175,2485322-B2,25045625B2,25041763B
176,2485803-B2,25045839B,25045403B2
177,2485805-B,25046521B3,25047067B2
178,2486100-B,25047066B,25047538B2
179,2486104-B1,25047088B,25047972B2
180,2486191-B,25047401B2,25048633B2
181,2486197-B2,25048256B2,25049669B3
182,2486653-B3,25049966B2,25050345B2
183,2486687-B3,25050415B2,25050888B2
184,2486845-B2,25050862B2,25055681B2
185,2486859-B2,25050888B3,25055784B2
186,2487140-B2,25051008B4,25055857B2
187,2487143-B,25052316B,25057865B1
188,2487146-B2,25052654B2,25058118B3
189,2487237-B2,25058118B4,25058627B2
190,2487274-B2,25060539B2,25059686B2
191,2487376-B2,25061727B2,25063228B5
192,2487388-B2,25063700B,25063676B
193,2487558-B2,,
194,2487656-B4,,
195,2487664-B2,,
196,2487896-B2,,
197,2487935-B2,,
198,2488044-B2,,
199,2488044-B3,,
200,2488050-B3,,
201,2488320-B3,,
202,2488330-B2,,
203,2488369-B2,,
204,2488475-B2,,
205,2488477-B2,,
206,2488767-B,,
207,2488769-B2,,
208,2488806-B2,,
209,2488916-B2,,
210,2488932-B4,,
211,2489131-B3,,
212,2489137-B4,,
213,25012153B2,,
214,25012253B3,,
215,25012485B2,,
216,25012628B2,,
217,25012760B2,,
218,25012785B2,,
219,25012915B2,,
220,25012919B9,,
221,25013162B2,,
222,25013189B2,,
223,25013352B2,,
224,25013465B2,,
225,25013871B6,,
226,25013878B2,,
227,25014160B2,,
228,25014217B2,,
229,25014226B2,,
230,25014265B2,,
231,25014311B2,,
232,25015070B2,,
233,25015101B2,,
234,25015234B2,,
235,25015408B3,,
236,25015422B,,
237,25015488B2,,
238,25015495B3,,
239,25015607B2,,
240,25015622B2,,
241,25015625B2,,
242,25015811B4,,
243,25015820B,,
244,25015863B2,,
245,25015870B3,,
246,25016077B2,,
247,25016772B2,,
248,25016801B2,,
249,25016829B2,,
250,25016903B4,,
251,25016905B4,,
252,25017211B2,,
253,25017218B3,,
254,25017220B2,,
255,25017227B2,,
256,25017242B2,,
257,25017320B2,,
258,25017372B2,,
259,25017383B2,,
260,25017538B4,,
261,25017539B2,,
262,25017539B3,,
263,25017711B,,
264,25017767B2,,
265,25017932B2,,
266,25017948B3,,
267,25018002B2,,
268,25018050B2,,
269,25019081B3,,
270,25019283B2,,
271,25019284B2,,
272,25019352B2,,
273,25019376B2,,
274,25019379B,,
275,25019384B2,,
276,25019468B2,,
277,25019508B4,,
278,25019621B2,,
279,25019621B4,,
280,25019773B3,,
281,25019776B2,,
282,25019790B2,,
283,25020257B2,,
284,25020263B2,,
285,25020282B2,,
286,25020291B2,,
287,25020573B3,,
288,25020714B2,,
289,25020717B2,,
290,25020760B3,,
291,25021164B2,,
292,25021197B2,,
293,25021260B2,,
294,25021291B2,,
295,25021419B1,,
296,25021481B2,,
297,25021575B4,,
298,25021640B3,,
299,25021662B2,,
300,25021667B2,,
301,25021668B2,,
302,25021893B2,,
303,25021894B2,,
304,25021894B3,,
305,25021973B2,,
306,25022019B2,,
307,25022038B2,,
308,25022262B2,,
309,25022278B2,,
310,25022330B2,,
311,25022343B3,,
312,25022354B2,,
313,25023016B6,,
314,25023184B2,,
315,25023573B,,
316,25023590B4,,
317,25023814B,,
318,25023869B3,,
319,25023936B2,,
320,25023977B2,,
321,25024142B2,,
322,25024310B3,,
323,25024688B2,,
324,25024698B4,,
325,25024709B2,,
326,25024982B2,,
327,25025083B2,,
328,25025096B2,,
329,25025109B2,,
330,25025251B,,
331,25025262B2,,
332,25025298B2,,
333,25025510B1,,
334,25025510B3,,
335,25025567B3,,
336,25025575B2,,
337,25025602B2,,
338,25025953B2,,
339,25025960B2,,
340,25026081B2,,
341,25026163B,,
342,25026254B2,,
343,25026669B2,,
344,25026740B2,,
345,25027122B2,,
346,25027135B3,,
347,25027167B2,,
348,25027290B2,,
349,25012148B3,,
350,25018584B,,
351,2490526B3,,
352,2490547B2,,
353,2490750B4,,
354,2490820B2,,
355,2490820B3,,
356,2490837B2,,
357,2490860B2,,
358,2490964B2,,
359,2490978B2,,
360,2491131B2,,
361,2491191B2,,
362,2491191B3,,
363,2491226B2,,
364,2491275B2,,
365,25001929B3,,
366,25001966B2,,
367,25002073B3,,
368,25002238B,,
369,25002391B2,,
370,25002496B2,,
371,25002744B2,,
372,25002789B2,,
373,25002804B2,,
374,25002897B2,,
375,25002906B2,,
376,25002907B3,,
377,25009148B3,,
378,25009148B4,,
379,25009529B2,,
380,25009578B4,,
381,25009747B,,
382,25009756B2,,
383,2460943-B3,,
384,2462468-B2,,
385,2462609-B2,,
386,2463367-B2,,
387,2476299-B2,,
388,2476693-B3,,
389,2477926-B4,,
390,2482111-B2,,
391,2482883-B2,,
392,2484660-B2,,
393,2485536-B2,,
394,2485632-B,,
395,2486102-B2,,
396,2487043-B,,
397,2487053-B2,,
398,2487063-B2,,
399,2487567-B2,,
400,2488040-B,,
401,2488302-B2,,
402,2488960-B2,,
403,25013062B2,,
404,25013189B4,,
405,25013629B6,,
406,25013977B2,,
407,25014298B2,,
408,25015052B3,,
409,25015191B3,,
410,25015421B3,,
411,25015471B,,
412,25015496B,,
413,25015640B3,,
414,25015784B2,,
415,25017342B2,,
416,25017355B4,,
417,25017500B,,
418,25017592B3,,
419,25017739B2,,
420,25017930B,,
421,25018478B2,,
422,25019094B8,,
423,25019294B1,,
424,25019294B2,,
425,25019339B2,,
426,25019339B3,,
427,25019503B,,
428,25019675B2,,
429,25019705B2,,
430,25020353B2,,
431,25020556B4,,
432,25020799B3,,
433,25020799B5,,
434,25021196B2,,
435,25021277B3,,
436,25021487B,,
437,25021558B2,,
438,25021735B5,,
439,25021890B6,,
440,25022013B,,
441,25022584B2,,
442,25022584B3,,
443,25022613B2,,
444,25023174B2,,
445,25023687B3,,
446,25023846B4,,
447,25023935B2,,
448,25023961B2,,
449,25024254B2,,
450,25024855B4,,
451,25024875B2,,
452,25024982B1,,
453,25025076B,,
454,25025087B,,
455,25025097B,,
456,25025567B4,,
457,25025569B,,
458,25025616B,,
459,25025951B,,
460,25025954B3,,
461,25025975B2,,
462,25026103B2,,
463,25026144B2,,
464,25026285B2,,
465,25026294B3,,
466,25026499B3,,
467,25026509B,,
468,25026752B,,
469,25026782B3,,
470,25026797B2,,
471,25027181B2,,
472,25027181B5,,
473,25027193B,,
474,2490980B,,
475,2491552B,,
476,25002510B2,,
477,25009557B,,
478,25027606B3,,
479,25027636B2,,
480,25027770B,,
481,25028010B3,,
482,25028014B4,,
483,25028134B,,
484,25028147B3,,
485,25028151B2,,
486,25028210B2,,
487,25028514B,,
488,25028520B3,,
489,25028738B2,,
490,25028862B2,,
491,25028885B2,,
492,25029134B,,
493,25029425B2,,
494,25029425B3,,
495,25029425B,,
496,25029560B2,,
497,25029565B5,,
498,25030118B2,,
499,25030157B3,,
500,25030157B4,,
501,25030619B2,,
502,25030630B,,
503,25030998B2,,
504,25031267B2,,
505,25031281B2,,
506,25031302B,,
507,25031385B4,,
508,25031387B2,,
509,25031411B3,,
510,25031706B,,
511,25031706B2,,
512,25032143B2,,
513,25032146B2,,
514,25032179B3,,
515,25032788B4,,
516,25032789B2,,
517,25033169B1,,
518,25033178B4,,
519,25033447B4,,
520,25033486B,,
521,25034327B2,,
522,25034940B9,,
523,25034940B8,,
524,25034940B10,,
525,25035354B,,
526,25035354B3,,
527,25035882B3,,
528,25035882B4,,
529,25036226B4,,
530,25036341B,,
531,25036634B2,,
532,25041732B,,
533,25042220B2,,
534,25042465B3,,
535,25042830B2,,
536,25043126B2,,
537,25043600B3,,
538,25044694B,,
539,25045403B,,
540,25045403B-1,,
541,25045450B2,,
542,25045625B1,,
543,25045676B4,,
544,25045801B2,,
545,25045801B1,,
546,25045807B4,,
547,25045829B2,,
548,25046631B2,,
549,25046855B,,
550,25047077B2,,
551,25047815B,,
552,25047835B3,,
553,25047844B2,,
554,25048669B2,,
555,25049999B2,,
556,25050326B,,
557,25050830B2,,
558,25050984B2,,
559,25051207B5,,
560,25052288B,,
561,25053425B2,,
562,25053683B2,,
563,25054130B1,,
564,25054130B2,,
565,25054212B,,
566,25054489B3,,
567,25054693B2,,
568,25055380B2,,
569,25055778B2,,
570,25057854B3,,
571,25057856B2,,
572,25057858B2,,
573,25058713B2,,
574,25058746B4,,
575,25059470B2,,
576,25062444B,,
577,25062891B4,,
578,25063371B2,,
579,25063642B,,
580,25063642B2,,
581,25063676B2,,
