,train,val,test
76,2469005-B2,25015607B2,25015103B2
77,2469007-B2,25015863B2,25015234B2
78,2469019-B2,25015870B3,25015495B3
79,2469023-B4,25016903B4,25016088B2
80,2469024-B,25016905B4,25017089B2
81,2469029-B2,25016926B2,25017211B2
82,2469033-B2,25017218B3,25017320B2
83,2469047-B2,25017322B2,25017338B3
84,2469230-B,25017341B4,25017383B2
85,2469260-B3,25017518B2,25017539B2
86,2469496-B,25017538B4,25017589B6
87,2469505-B2,25017711B,25017767B2
88,2469515-B2,25018457B2,25017932B2
89,2469569-B2,25018571B2,25018910B2
90,2469661-B,25019283B2,25019102B4
91,2469693-B,25019376B2,25019352B2
92,2469849-B2,25019379B,25019621B2
93,2469916-B2,25019776B2,25020257B2
94,2469927-B2,25020291B2,25020760B3
95,2469963-B2,25021419B1,25021662B2
96,2469965-B2,25021658B3,25021667B2
97,2470260-B,25021668B2,25022262B2
98,2470270-B2,25021894B2,25023016B6
99,2470405-B2,25021911B2,25023184B2
100,2470657-B3,25022278B2,25023869B4
101,2471072-B2,25022330B2,25023934B2
102,2471237-B2,25023690B3,25024431B
103,2471442-B3,25024310B3,25024688B2
104,2471618-B3,25024982B2,25024732B2
105,2471885-B2,25024983B2,25025083B2
106,2471887-B,25025251B,25025102B2
107,2471921-B2,25025506B,25025240B
108,2471957-B,25025570B2,25025245B2
109,2471963-B,25025675B2,25025602B2
110,2472471-B2,25025788B2,25025960B2
111,2472481-B2,25026081B2,25026669B2
112,2473212-B4,25026254B2,25012148B3
113,2473218-B3,25026740B2,25018584B
114,2473266-B,25027135B3,2490750B4
115,2473272-B3,2490547B2,2490837B2
116,2473545-B2,2490978B2,2490844B1
117,2473545-B3,2491226B2,2491191B3
118,2473549-B,25001929B3,25002366B6
119,2473600-B3,25002238B,25002504B2
120,2473621-B3,25002391B2,25002744B2
121,2473623-B2,25002496B2,25002788B2
122,2473738-B3,25002897B2,25003038B2
123,2474188-B2,25002898B2,25009124B2
124,2474337-B3,25009148B4,25009297B
125,2474500-B2,25009367B2,25009529B2
126,2474626-B2,25015064B,25009539B3
127,2474631-B3,2460943-B3,2463367-B2
128,2474638-B3,2462468-B2,2482111-B2
129,2474704-B2,2476693-B3,2482883-B2
130,2474901-B,2484791-B2,2483073-B3
131,2475022-B,2484862-B3,2485632-B
132,2475126-B2,2485276-B3,2487063-B2
133,2475159-B,2487043-B,2487567-B2
134,2475184-B2,2487053-B2,25013189B4
135,2476252-B2,2488987-B2,25015215B2
136,2476376-B2,25013629B6,25015594B2
137,2476391-B2,25014627B3,25015784B2
138,2476681-B2,25015052B3,25015867B2
139,2476750-B,25015191B3,25016031B2
140,2476834-B3,25015421B3,25017355B4
141,2476856-B2,25015640B5,25018478B2
142,2476983-B,25017342B2,25019339B2
143,2476984-B2,25017739B2,25019339B3
144,2477039-B,25019273B,25019474B2
145,2477058-B2,25019294B2,25019629B2
146,2477118-B4,25019503B,25019675B2
147,2477274-B3,25020556B4,25021555B2
148,2477473-B2,25021277B3,25021665B3
149,2477476-B2,25021487B,25022344B2
150,2477541-B2,25021665B2,25023174B2
151,2477577-B3,25022458B2,25023687B3
152,2477668-B3,25022584B2,25025087B
153,2477695-B2,25023828B,25025291B
154,2477814-B5,25023972B3,25025293B2
155,2477941-B2,25024765B2,25026103B2
156,2477949-B2,25024855B4,25026144B2
157,2481703-B2,25025616B,25027181B4
158,2481723-B2,25026499B3,25027718B2
159,2481750-B2,2491579B,25027770B
160,2482055-B2,25002379B2,25028010B3
161,2482056-B9,25009557B,25028520B3
162,2482461-B2,25028014B5,25029425B3
163,2482607-B,25028151B2,25029425B
164,2482896-B2,25028210B2,25030118B2
165,2482952-B2,25028738B2,25030157B4
166,2482956-B,25029560B2,25030998B2
167,2482957-B2,25031267B2,25032146B2
168,2483055-B2,25031271B2,25033447B4
169,2483211-B2,25031302B,25034940B9
170,2483215-B5,25032245B2,25035354B
171,2483220-B1,25032360B2,25036341B
172,2483846-B,25032788B4,25041763B
173,2483862-B2,25033486B,25043600B3
174,2483961-B3,25034245B2,25045403B2
175,2483973-B1,25034929B2,25045625B3
176,2484209-B2,25036340B1,25045839B
177,2484220-B3,25041732B,25046521B3
178,2484228-B,25042220B2,25046855B
179,2484301-B2,25043126B2,25047067B2
180,2484312-B2,25047077B2,25047088B
181,2484463-B2,25047815B,25047835B3
182,2484633-B2,25050888B2,25047972B2
183,2484727-B2,25051207B5,25048669B2
184,2484734-B4,25052316B,25049999B2
185,2484734-B5,25052654B2,25050415B2
186,2484771-B3,25054212B,25050830B2
187,2485059-B2,25055784B2,25052288B
188,2485259-B6,25055857B2,25057858B2
189,2485275-B2,25058118B4,25058746B4
190,2485303-B2,25059470B2,25061727B2
191,2485328-B2,25063642B2,25062891B4
192,2485517-B2,25063676B,25063700B
193,2485635-B2,,
194,2485803-B2,,
195,2485805-B,,
196,2486262-B4,,
197,2486653-B3,,
198,2486812-B2,,
199,2486845-B2,,
200,2486859-B2,,
201,2487140-B2,,
202,2487143-B,,
203,2487146-B2,,
204,2487237-B2,,
205,2487246-B2,,
206,2487376-B2,,
207,2487388-B2,,
208,2487558-B2,,
209,2487896-B2,,
210,2488039-B2,,
211,2488044-B2,,
212,2488044-B3,,
213,2488050-B3,,
214,2488065-B3,,
215,2488330-B2,,
216,2488344-B2,,
217,2488369-B2,,
218,2488477-B2,,
219,2488806-B2,,
220,2488916-B2,,
221,2489182-B2,,
222,2489331-B2,,
223,25012148B4,,
224,25012153B2,,
225,25012170B4,,
226,25012253B3,,
227,25012485B2,,
228,25012628B2,,
229,25013162B2,,
230,25013352B2,,
231,25013465B2,,
232,25013871B6,,
233,25013878B2,,
234,25014124B2,,
235,25014160B2,,
236,25014217B2,,
237,25014265B2,,
238,25014318B,,
239,25014684B,,
240,25015101B2,,
241,25015190B2,,
242,25015204B2,,
243,25015408B3,,
244,25015422B,,
245,25015425B2,,
246,25015488B2,,
247,25015495B4,,
248,25015622B2,,
249,25015625B2,,
250,25015811B3,,
251,25015811B4,,
252,25015820B,,
253,25016077B2,,
254,25016772B2,,
255,25016785B2,,
256,25016801B2,,
257,25016829B2,,
258,25016915B2,,
259,25017220B2,,
260,25017227B2,,
261,25017242B2,,
262,25017354B5,,
263,25017355B1,,
264,25017372B2,,
265,25017515B2,,
266,25017539B3,,
267,25017716B2,,
268,25017718B2,,
269,25017738B2,,
270,25017748B2,,
271,25017948B3,,
272,25018002B2,,
273,25018050B2,,
274,25018453B2,,
275,25019081B3,,
276,25019107B,,
277,25019284B2,,
278,25019384B2,,
279,25019457B2,,
280,25019468B2,,
281,25019508B4,,
282,25019621B4,,
283,25019716B2,,
284,25019773B3,,
285,25019790B2,,
286,25019806B2,,
287,25020263B2,,
288,25020282B2,,
289,25020573B3,,
290,25020714B2,,
291,25020717B2,,
292,25021120B4,,
293,25021164B2,,
294,25021171B2,,
295,25021197B2,,
296,25021260B2,,
297,25021291B2,,
298,25021474B,,
299,25021481B2,,
300,25021538B2,,
301,25021554B2,,
302,25021575B4,,
303,25021622B4,,
304,25021640B3,,
305,25021893B2,,
306,25021894B3,,
307,25021901B2,,
308,25021918B4,,
309,25021973B2,,
310,25022019B2,,
311,25022038B2,,
312,25022343B3,,
313,25022354B2,,
314,25022406B2,,
315,25023573B,,
316,25023590B3,,
317,25023590B4,,
318,25023687B2,,
319,25023814B,,
320,25023869B3,,
321,25023930B2,,
322,25023936B2,,
323,25023977B2,,
324,25024142B2,,
325,25024243B2,,
326,25024302B4,,
327,25024698B4,,
328,25024709B2,,
329,25024855B3,,
330,25024878B3,,
331,25025096B2,,
332,25025109B2,,
333,25025262B2,,
334,25025297B,,
335,25025298B2,,
336,25025509B2,,
337,25025510B1,,
338,25025510B3,,
339,25025567B3,,
340,25025575B2,,
341,25025953B2,,
342,25026075B2,,
343,25026103B3,,
344,25026163B,,
345,25026180B2,,
346,25026291B2,,
347,25026798B2,,
348,25027122B2,,
349,25027167B2,,
350,25027290B2,,
351,25017073B2,,
352,25018592B,,
353,2490526B3,,
354,2490820B2,,
355,2490820B3,,
356,2490860B2,,
357,2490963B2,,
358,2490964B2,,
359,2490972B8,,
360,2491131B2,,
361,2491191B2,,
362,2491275B2,,
363,2491560B2,,
364,25001939B2,,
365,25001965B2,,
366,25001966B2,,
367,25002073B3,,
368,25002328B2,,
369,25002329B2,,
370,25002388B2,,
371,25002472B2,,
372,25002663B5,,
373,25002789B2,,
374,25002801B1,,
375,25002804B2,,
376,25002906B2,,
377,25002907B3,,
378,25009148B3,,
379,25009294B2,,
380,25009578B4,,
381,25009747B,,
382,25009756B2,,
383,2460615-B4,,
384,2462609-B2,,
385,2462939-B,,
386,2476286-B2,,
387,2476299-B2,,
388,2477926-B4,,
389,2483850-B2,,
390,2484660-B2,,
391,2485164-B2,,
392,2485473-B2,,
393,2485536-B2,,
394,2486102-B2,,
395,2487518-B,,
396,2488040-B,,
397,2488302-B2,,
398,2488335-B,,
399,2488960-B2,,
400,25012737B4,,
401,25013062B2,,
402,25013977B2,,
403,25014298B2,,
404,25015191B2,,
405,25015471B,,
406,25015496B,,
407,25015608B2,,
408,25015640B3,,
409,25015798B2,,
410,25016027B,,
411,25016827B2,,
412,25017341B3,,
413,25017499B,,
414,25017500B,,
415,25017592B3,,
416,25017730B2,,
417,25017923B,,
418,25017930B,,
419,25018956B3,,
420,25019094B8,,
421,25019294B1,,
422,25019335B6,,
423,25019705B2,,
424,25020232B,,
425,25020353B2,,
426,25020714B4,,
427,25020799B3,,
428,25020799B5,,
429,25021196B2,,
430,25021277B4,,
431,25021421B2,,
432,25021558B2,,
433,25021672B,,
434,25021735B5,,
435,25021890B4,,
436,25021890B6,,
437,25021922B2,,
438,25022013B,,
439,25022584B3,,
440,25022613B2,,
441,25023327B3,,
442,25023687B4,,
443,25023846B4,,
444,25023935B2,,
445,25023961B2,,
446,25024254B2,,
447,25024433B2,,
448,25024695B2,,
449,25024875B2,,
450,25024982B1,,
451,25025076B,,
452,25025097B,,
453,25025567B4,,
454,25025569B,,
455,25025951B,,
456,25025954B3,,
457,25025975B2,,
458,25026144B3,,
459,25026285B2,,
460,25026294B3,,
461,25026509B,,
462,25026752B,,
463,25026782B3,,
464,25026797B2,,
465,25027131B2,,
466,25027181B2,,
467,25027181B3,,
468,25027181B5,,
469,25027181B6,,
470,25027193B,,
471,2490980B,,
472,2491552B,,
473,25002510B2,,
474,25027606B3,,
475,25027636B2,,
476,25027723B4,,
477,25028010B2,,
478,25028010B2a,,
479,25028014B4,,
480,25028014B6,,
481,25028014B7,,
482,25028134B,,
483,25028147B3,,
484,25028151B3,,
485,25028186B2,,
486,25028514B,,
487,25028862B2,,
488,25028868B2,,
489,25028879B3,,
490,25028885B2,,
491,25029134B,,
492,25029179B,,
493,25029425B2,,
494,25029565B5,,
495,25029737B2,,
496,25029906B2,,
497,25030157B3,,
498,25030334B2,,
499,25030619B2,,
500,25030630B,,
501,25030750B2,,
502,25030988B4,,
503,25031281B2,,
504,25031385B4,,
505,25031387B2,,
506,25031411B3,,
507,25031706B,,
508,25031706B2,,
509,25032143B2,,
510,25032143B3,,
511,25032179B3,,
512,25032626B2,,
513,25032789B2,,
514,25033169B1,,
515,25033178B4,,
516,25033211B,,
517,25033482B2,,
518,25033894B2,,
519,25034327B2,,
520,25034940B8,,
521,25034940B10,,
522,25034940B11,,
523,25034940B12,,
524,25035354B2,,
525,25035354B3,,
526,25035882B3,,
527,25035882B4,,
528,25036226B4,,
529,25036333B3,,
530,25036634B2,,
531,25042465B3,,
532,25042830B2,,
533,25044694B,,
534,25045403B,,
535,25045403B-1,,
536,25045450B2,,
537,25045450B5,,
538,25045625B1,,
539,25045625B2,,
540,25045676B4,,
541,25045801B2,,
542,25045801B1,,
543,25045807B4,,
544,25045829B2,,
545,25046631B2,,
546,25047066B,,
547,25047401B2,,
548,25047538B2,,
549,25047844B2,,
550,25048256B2,,
551,25048633B2,,
552,25049669B3,,
553,25049966B2,,
554,25050326B,,
555,25050345B2,,
556,25050862B2,,
557,25050888B3,,
558,25050984B2,,
559,25051008B4,,
560,25053425B2,,
561,25053683B2,,
562,25054130B1,,
563,25054130B2,,
564,25054489B3,,
565,25054693B2,,
566,25055380B2,,
567,25055681B2,,
568,25055778B2,,
569,25057854B3,,
570,25057856B2,,
571,25057865B1,,
572,25058118B3,,
573,25058627B2,,
574,25058713B2,,
575,25059686B2,,
576,25060539B2,,
577,25062444B,,
578,25063228B5,,
579,25063371B2,,
580,25063642B,,
581,25063676B2,,
