,train,val,test
178,2485275-B2,25050888B3,25045625B1
179,2485303-B2,25050984B2,25045676B4
180,2485318-B2,25052288B,25046521B3
181,2485322-B2,25054130B2,25046855B
182,2485328-B2,25054693B2,25047538B2
183,2485517-B2,25055784B2,25047972B2
184,2485803-B2,25055857B2,25049669B3
185,2485805-B,25057854B3,25049999B2
186,2486100-B,25058118B3,25050345B2
187,2486191-B,25058746B4,25050862B2
188,2486262-B4,25059686B2,25052654B2
189,2486653-B3,25062444B,25054212B
190,2486812-B2,25063228B5,25055380B2
191,2486813-B2,25063371B2,25059470B2
192,2486845-B2,25063676B,25063700B
193,2487146-B2,,
194,2487274-B2,,
195,2487376-B2,,
196,2487558-B2,,
197,2487651-B,,
198,2487656-B4,,
199,2487896-B2,,
200,2487941-B2,,
201,2488044-B2,,
202,2488050-B3,,
203,2488065-B3,,
204,2488320-B3,,
205,2488369-B2,,
206,2488475-B2,,
207,2488477-B2,,
208,2488767-B,,
209,2488806-B2,,
210,2488932-B4,,
211,2489131-B3,,
212,2489182-B2,,
213,2489203-B,,
214,25012148B4,,
215,25012153B2,,
216,25012170B4,,
217,25012175B4,,
218,25012253B3,,
219,25012628B2,,
220,25012760B2,,
221,25012785B2,,
222,25013189B2,,
223,25013352B2,,
224,25013465B2,,
225,25013871B6,,
226,25013878B2,,
227,25014124B2,,
228,25014160B2,,
229,25014217B3,,
230,25014265B2,,
231,25014268B,,
232,25014311B2,,
233,25014684B,,
234,25015103B2,,
235,25015408B3,,
236,25015422B,,
237,25015425B2,,
238,25015488B2,,
239,25015495B3,,
240,25015607B2,,
241,25015811B4,,
242,25015870B3,,
243,25016077B2,,
244,25016088B2,,
245,25016772B2,,
246,25016785B2,,
247,25016801B2,,
248,25016905B4,,
249,25016915B2,,
250,25017220B2,,
251,25017227B2,,
252,25017242B2,,
253,25017320B2,,
254,25017322B2,,
255,25017338B3,,
256,25017341B4,,
257,25017354B5,,
258,25017372B2,,
259,25017515B2,,
260,25017538B4,,
261,25017539B3,,
262,25017711B,,
263,25017716B2,,
264,25017932B2,,
265,25017948B3,,
266,25018002B2,,
267,25018050B2,,
268,25018453B2,,
269,25019081B3,,
270,25019102B4,,
271,25019284B2,,
272,25019352B2,,
273,25019379B,,
274,25019384B2,,
275,25019457B2,,
276,25019621B2,,
277,25019621B4,,
278,25019773B3,,
279,25019776B2,,
280,25019806B2,,
281,25020257B2,,
282,25020263B2,,
283,25020282B2,,
284,25020714B2,,
285,25020717B2,,
286,25021120B4,,
287,25021164B2,,
288,25021260B2,,
289,25021474B,,
290,25021538B2,,
291,25021554B2,,
292,25021575B4,,
293,25021640B3,,
294,25021658B3,,
295,25021667B2,,
296,25021668B2,,
297,25021894B2,,
298,25021894B3,,
299,25021901B2,,
300,25021911B2,,
301,25021918B4,,
302,25021973B2,,
303,25022019B2,,
304,25022038B2,,
305,25022343B3,,
306,25022354B2,,
307,25022406B2,,
308,25023184B2,,
309,25023590B3,,
310,25023687B2,,
311,25023814B,,
312,25023869B3,,
313,25023869B4,,
314,25023930B2,,
315,25023934B2,,
316,25023936B2,,
317,25024302B4,,
318,25024310B3,,
319,25024698B4,,
320,25024709B2,,
321,25024732B2,,
322,25024982B2,,
323,25024983B2,,
324,25025096B2,,
325,25025109B2,,
326,25025240B,,
327,25025245B2,,
328,25025262B2,,
329,25025298B2,,
330,25025506B,,
331,25025510B1,,
332,25025510B3,,
333,25025575B2,,
334,25025675B2,,
335,25025788B2,,
336,25025953B2,,
337,25025960B2,,
338,25026075B2,,
339,25026081B2,,
340,25026103B3,,
341,25026163B,,
342,25026180B2,,
343,25026254B2,,
344,25026291B2,,
345,25026669B2,,
346,25026740B2,,
347,25027167B2,,
348,25027290B2,,
349,25012148B3,,
350,25017073B2,,
351,25018584B,,
352,25018592B,,
353,2490750B4,,
354,2490820B3,,
355,2490837B2,,
356,2490860B2,,
357,2490963B2,,
358,2491191B3,,
359,2491226B2,,
360,2491275B2,,
361,2491560B2,,
362,25001929B3,,
363,25001939B2,,
364,25001965B2,,
365,25001966B2,,
366,25002073B3,,
367,25002238B,,
368,25002328B2,,
369,25002329B2,,
370,25002366B6,,
371,25002472B2,,
372,25002504B2,,
373,25002744B2,,
374,25002897B2,,
375,25002906B2,,
376,25003038B2,,
377,25009148B3,,
378,25009294B2,,
379,25009297B,,
380,25009539B3,,
381,25009578B4,,
382,25009756B2,,
383,2460615-B4,,
384,2462468-B2,,
385,2462609-B2,,
386,2463367-B2,,
387,2476286-B2,,
388,2476693-B3,,
389,2477926-B4,,
390,2482883-B2,,
391,2483073-B3,,
392,2483850-B2,,
393,2484660-B2,,
394,2485276-B3,,
395,2485473-B2,,
396,2485536-B2,,
397,2486102-B2,,
398,2487053-B2,,
399,2487518-B,,
400,2487567-B2,,
401,2488302-B2,,
402,2488335-B,,
403,25012737B4,,
404,25013062B2,,
405,25013189B4,,
406,25013977B2,,
407,25014298B2,,
408,25014627B3,,
409,25015191B2,,
410,25015421B3,,
411,25015471B,,
412,25015594B2,,
413,25015640B3,,
414,25015640B5,,
415,25015784B2,,
416,25015867B2,,
417,25016031B2,,
418,25017342B2,,
419,25017500B,,
420,25017739B2,,
421,25017923B,,
422,25017930B,,
423,25018956B3,,
424,25019294B1,,
425,25019294B2,,
426,25019335B6,,
427,25019339B2,,
428,25019339B3,,
429,25019474B2,,
430,25019503B,,
431,25019675B2,,
432,25019705B2,,
433,25020556B4,,
434,25020799B3,,
435,25021196B2,,
436,25021277B3,,
437,25021277B4,,
438,25021555B2,,
439,25021558B2,,
440,25021665B2,,
441,25021665B3,,
442,25021672B,,
443,25021735B5,,
444,25021890B4,,
445,25021922B2,,
446,25022013B,,
447,25022344B2,,
448,25022613B2,,
449,25023327B3,,
450,25023828B,,
451,25023846B4,,
452,25023935B2,,
453,25023961B2,,
454,25024254B2,,
455,25024695B2,,
456,25024765B2,,
457,25024855B4,,
458,25024875B2,,
459,25024982B1,,
460,25025097B,,
461,25025291B,,
462,25025293B2,,
463,25025567B4,,
464,25025569B,,
465,25025951B,,
466,25025954B3,,
467,25026103B2,,
468,25026144B2,,
469,25026144B3,,
470,25026294B3,,
471,25026509B,,
472,25026752B,,
473,25026782B3,,
474,25026797B2,,
475,25027131B2,,
476,25027181B2,,
477,25027181B3,,
478,25027181B5,,
479,25027193B,,
480,2490980B,,
481,2491552B,,
482,2491579B,,
483,25002379B2,,
484,25009557B,,
485,25027636B2,,
486,25027723B4,,
487,25028010B2,,
488,25028014B4,,
489,25028014B7,,
490,25028134B,,
491,25028147B3,,
492,25028151B2,,
493,25028151B3,,
494,25028186B2,,
495,25028210B2,,
496,25028514B,,
497,25028520B3,,
498,25028738B2,,
499,25028868B2,,
500,25028879B3,,
501,25028885B2,,
502,25029134B,,
503,25029425B3,,
504,25029425B,,
505,25029560B2,,
506,25029737B2,,
507,25030118B2,,
508,25030157B3,,
509,25030334B2,,
510,25030750B2,,
511,25031267B2,,
512,25031281B2,,
513,25031302B,,
514,25031387B2,,
515,25032143B2,,
516,25032143B3,,
517,25032245B2,,
518,25032788B4,,
519,25033169B1,,
520,25033178B4,,
521,25033211B,,
522,25033482B2,,
523,25033486B,,
524,25034245B2,,
525,25034327B2,,
526,25034929B2,,
527,25034940B9,,
528,25034940B10,,
529,25034940B11,,
530,25034940B12,,
531,25035882B3,,
532,25035882B4,,
533,25036226B4,,
534,25036333B3,,
535,25036340B1,,
536,25036634B2,,
537,25041763B,,
538,25042220B2,,
539,25042465B3,,
540,25043126B2,,
541,25043600B3,,
542,25045403B-1,,
543,25045403B2,,
544,25045450B5,,
545,25045625B2,,
546,25045801B2,,
547,25045801B1,,
548,25045839B,,
549,25046631B2,,
550,25047066B,,
551,25047067B2,,
552,25047077B2,,
553,25047088B,,
554,25047815B,,
555,25047844B2,,
556,25048633B2,,
557,25048669B2,,
558,25049966B2,,
559,25050326B,,
560,25050830B2,,
561,25051008B4,,
562,25051207B5,,
563,25052316B,,
564,25053425B2,,
565,25053683B2,,
566,25054130B1,,
567,25054489B3,,
568,25055681B2,,
569,25055778B2,,
570,25057856B2,,
571,25057858B2,,
572,25057865B1,,
573,25058118B4,,
574,25058627B2,,
575,25058713B2,,
576,25060539B2,,
577,25061727B2,,
578,25062891B4,,
579,25063642B,,
580,25063642B2,,
581,25063676B2,,
