,train,val,test
125,2476295-B3,25002329B2,25009539B3
126,2476376-B2,25009747B,25015064B
127,2476681-B2,2460943-B3,2476286-B2
128,2476834-B3,2462939-B,2477926-B4
129,2476856-B2,2463367-B2,2482883-B2
130,2476983-B,2488987-B2,2483073-B3
131,2477039-B,25012737B4,2484660-B2
132,2477053-B3,25014298B2,2487063-B2
133,2477058-B2,25015594B2,2487518-B
134,2477118-B3,25016027B,2488040-B
135,2477189-B2,25017342B2,2488335-B
136,2477299-B2,25018956B3,25013062B2
137,2477541-B2,25019094B8,25013977B2
138,2477577-B3,25019273B,25015191B2
139,2477670-B2,25019335B6,25015191B3
140,2477695-B2,25019705B2,25015640B5
141,2477809-B3,25021421B2,25016827B2
142,2477941-B2,25021555B2,25017739B2
143,2477949-B2,25021735B5,25019339B3
144,2477977-B3,25022344B2,25021487B
145,2481696-B4,25022458B2,25021890B4
146,2481703-B2,25023687B4,25022584B3
147,2482056-B4,25023846B4,25023687B3
148,2482056-B9,25023935B2,25023961B2
149,2482461-B2,25024433B2,25024982B1
150,2482483-B2,25024695B2,25025076B
151,2482886-B2,25024765B2,25026285B2
152,2482947-B2,25025097B,25026752B
153,2482956-B,25025975B2,25027181B2
154,2482957-B2,25026144B2,25027181B3
155,2482964-B2,25026144B3,25027181B4
156,2482969-B,25027181B6,2490980B
157,2482992-B,25002510B2,25002379B2
158,2483014-B4,,
159,2483055-B2,,
160,2483215-B5,,
161,2483862-B2,,
162,2483868-B4,,
163,2483961-B3,,
164,2483993-B2,,
165,2484209-B2,,
166,2484228-B,,
167,2484301-B2,,
168,2484312-B2,,
169,2484633-B2,,
170,2484727-B2,,
171,2484734-B4,,
172,2484734-B5,,
173,2484883-B2,,
174,2485059-B2,,
175,2485259-B6,,
176,2485275-B2,,
177,2485303-B2,,
178,2485318-B2,,
179,2485517-B2,,
180,2485635-B2,,
181,2485969-B2,,
182,2486104-B2,,
183,2486165-B2,,
184,2486262-B4,,
185,2486653-B3,,
186,2486813-B2,,
187,2486833-B2,,
188,2486845-B2,,
189,2486859-B2,,
190,2487140-B2,,
191,2487146-B2,,
192,2487237-B2,,
193,2487246-B2,,
194,2487274-B2,,
195,2487388-B2,,
196,2487558-B2,,
197,2487656-B4,,
198,2488044-B2,,
199,2488044-B3,,
200,2488065-B3,,
201,2488320-B3,,
202,2488330-B2,,
203,2488344-B2,,
204,2488369-B2,,
205,2488475-B2,,
206,2488477-B2,,
207,2488806-B2,,
208,2488932-B4,,
209,2489137-B4,,
210,25012148B4,,
211,25012170B5,,
212,25012175B4,,
213,25012628B2,,
214,25012760B2,,
215,25012785B2,,
216,25012915B2,,
217,25012919B8,,
218,25013023B2,,
219,25013162B2,,
220,25013189B3,,
221,25013465B2,,
222,25013871B6,,
223,25014160B2,,
224,25014217B2,,
225,25014226B2,,
226,25014265B2,,
227,25014268B,,
228,25014311B2,,
229,25015070B2,,
230,25015087B2,,
231,25015101B2,,
232,25015190B2,,
233,25015234B2,,
234,25015422B,,
235,25015425B2,,
236,25015488B2,,
237,25015495B4,,
238,25015607B2,,
239,25015622B2,,
240,25015625B2,,
241,25015811B4,,
242,25015870B3,,
243,25016077B2,,
244,25016088B2,,
245,25016785B2,,
246,25016903B4,,
247,25016915B2,,
248,25017089B2,,
249,25017211B2,,
250,25017218B3,,
251,25017220B2,,
252,25017227B2,,
253,25017320B2,,
254,25017338B3,,
255,25017341B4,,
256,25017354B5,,
257,25017355B1,,
258,25017372B2,,
259,25017518B2,,
260,25017538B4,,
261,25017539B3,,
262,25017589B6,,
263,25017711B,,
264,25017738B2,,
265,25017748B2,,
266,25017767B2,,
267,25017932B2,,
268,25017948B3,,
269,25018002B2,,
270,25019081B3,,
271,25019102B4,,
272,25019107B,,
273,25019283B2,,
274,25019284B2,,
275,25019352B2,,
276,25019376B2,,
277,25019457B2,,
278,25019716B2,,
279,25019773B3,,
280,25019776B2,,
281,25019790B2,,
282,25019806B2,,
283,25020257B2,,
284,25020263B2,,
285,25020291B2,,
286,25021120B4,,
287,25021164B2,,
288,25021171B2,,
289,25021197B2,,
290,25021260B2,,
291,25021474B,,
292,25021481B2,,
293,25021538B2,,
294,25021554B2,,
295,25021575B4,,
296,25021658B3,,
297,25021667B2,,
298,25021893B2,,
299,25021894B2,,
300,25021894B3,,
301,25021901B2,,
302,25021918B4,,
303,25021973B2,,
304,25022278B2,,
305,25022330B2,,
306,25022343B3,,
307,25022354B2,,
308,25022406B2,,
309,25023016B6,,
310,25023184B2,,
311,25023573B,,
312,25023590B3,,
313,25023690B3,,
314,25023869B4,,
315,25023930B2,,
316,25023934B2,,
317,25023936B2,,
318,25024302B4,,
319,25024431B,,
320,25024709B2,,
321,25024732B2,,
322,25024855B3,,
323,25024878B3,,
324,25024983B2,,
325,25025083B2,,
326,25025096B2,,
327,25025102B2,,
328,25025240B,,
329,25025251B,,
330,25025262B2,,
331,25025297B,,
332,25025510B3,,
333,25025567B3,,
334,25025575B2,,
335,25025675B2,,
336,25025788B2,,
337,25025953B2,,
338,25026075B2,,
339,25026081B2,,
340,25026103B3,,
341,25026163B,,
342,25026180B2,,
343,25026254B2,,
344,25027122B2,,
345,25012148B3,,
346,25017073B2,,
347,25018584B,,
348,2490547B2,,
349,2490820B2,,
350,2490820B3,,
351,2490860B2,,
352,2490964B2,,
353,2490972B8,,
354,2491191B3,,
355,2491226B2,,
356,2491560B2,,
357,25001929B3,,
358,25001939B2,,
359,25001965B2,,
360,25001966B2,,
361,25002073B3,,
362,25002328B2,,
363,25002366B6,,
364,25002388B2,,
365,25002391B2,,
366,25002472B2,,
367,25002496B2,,
368,25002504B2,,
369,25002744B2,,
370,25002788B2,,
371,25002789B2,,
372,25002897B2,,
373,25002898B2,,
374,25002907B3,,
375,25009124B2,,
376,25009148B3,,
377,25009148B4,,
378,25009294B2,,
379,25009297B,,
380,25009529B2,,
381,25009578B4,,
382,25009756B2,,
383,2460615-B4,,
384,2462468-B2,,
385,2462609-B2,,
386,2476299-B2,,
387,2476693-B3,,
388,2482111-B2,,
389,2483850-B2,,
390,2484791-B2,,
391,2484862-B3,,
392,2485164-B2,,
393,2485276-B3,,
394,2485473-B2,,
395,2485536-B2,,
396,2485632-B,,
397,2486102-B2,,
398,2487043-B,,
399,2487053-B2,,
400,2487567-B2,,
401,2488302-B2,,
402,2488960-B2,,
403,25013189B4,,
404,25013629B6,,
405,25014627B3,,
406,25015052B3,,
407,25015215B2,,
408,25015421B3,,
409,25015471B,,
410,25015496B,,
411,25015608B2,,
412,25015640B3,,
413,25015784B2,,
414,25015798B2,,
415,25015867B2,,
416,25016031B2,,
417,25017341B3,,
418,25017355B4,,
419,25017499B,,
420,25017500B,,
421,25017592B3,,
422,25017730B2,,
423,25017923B,,
424,25017930B,,
425,25018478B2,,
426,25019294B1,,
427,25019294B2,,
428,25019339B2,,
429,25019474B2,,
430,25019503B,,
431,25019629B2,,
432,25019675B2,,
433,25020232B,,
434,25020353B2,,
435,25020556B4,,
436,25020714B4,,
437,25020799B3,,
438,25020799B5,,
439,25021196B2,,
440,25021277B3,,
441,25021277B4,,
442,25021558B2,,
443,25021665B2,,
444,25021665B3,,
445,25021672B,,
446,25021890B6,,
447,25021922B2,,
448,25022013B,,
449,25022584B2,,
450,25022613B2,,
451,25023174B2,,
452,25023327B3,,
453,25023828B,,
454,25023972B3,,
455,25024254B2,,
456,25024855B4,,
457,25024875B2,,
458,25025087B,,
459,25025291B,,
460,25025293B2,,
461,25025567B4,,
462,25025569B,,
463,25025616B,,
464,25025951B,,
465,25025954B3,,
466,25026103B2,,
467,25026294B3,,
468,25026499B3,,
469,25026509B,,
470,25026782B3,,
471,25026797B2,,
472,25027131B2,,
473,25027181B5,,
474,25027193B,,
475,2491552B,,
476,2491579B,,
477,25009557B,,
