,train,val,test
109,2473600-B3,25024982B2,25023977B2
110,2473608-B2,25025245B2,25024983B2
111,2473623-B2,25025788B2,25025109B2
112,2473738-B3,25026081B2,25025240B
113,2474124-B2,25027135B3,25025251B
114,2474291-B2,25018592B,25025297B
115,2474337-B3,2490963B2,25026075B2
116,2474500-B2,2490964B2,25017073B2
117,2474612-B2,2490978B2,2490860B2
118,2474626-B2,2491131B2,2491191B3
119,2474721-B,2491226B2,2491275B2
120,2474739-B2,25002073B3,2491560B2
121,2474901-B,25002329B2,25001929B3
122,2475011-B2,25002391B2,25002328B2
123,2475022-B,25002801B1,25002366B6
124,2475126-B2,25002897B2,25002504B2
125,2476242-B2,25009294B2,25002907B3
126,2476250-B2,25009529B2,25009148B3
127,2476295-B3,2460615-B4,2476299-B2
128,2476391-B2,2462468-B2,2482883-B2
129,2476834-B3,2462939-B,2484791-B2
130,2476856-B2,2463367-B2,2485164-B2
131,2476983-B,2476693-B3,2487063-B2
132,2476984-B2,2483850-B2,2488335-B
133,2477039-B,25015191B3,2488960-B2
134,2477053-B3,25015496B,25015608B2
135,2477058-B2,25015640B5,25015640B3
136,2477285-B2,25016027B,25017355B4
137,2477476-B2,25016031B2,25017500B
138,2477541-B2,25016827B2,25017739B2
139,2477577-B3,25017592B3,25020353B2
140,2477668-B3,25019294B2,25021277B3
141,2477670-B2,25019503B,25021421B2
142,2477695-B2,25019629B2,25021487B
143,2477809-B3,25020799B3,25021665B3
144,2477949-B2,25021196B2,25023935B2
145,2477977-B3,25021558B2,25023972B3
146,2478091-B4,25021735B5,25024765B2
147,2481723-B2,25021890B4,25024855B4
148,2481750-B2,25021922B2,25024875B2
149,2482055-B2,25022584B3,25025097B
150,2482056-B4,25025567B4,25026294B3
151,2482056-B9,25025569B,25026509B
152,2482461-B2,25025975B2,25026752B
153,2482956-B,25026103B2,25027181B2
154,2482957-B2,25026144B2,25027181B4
155,2482964-B2,25026144B3,25027181B6
156,2482969-B,25026499B3,2491552B
157,2483014-B4,25009557B,25002379B2
158,2483211-B2,,
159,2483215-B5,,
160,2483215-B6,,
161,2483363-B3,,
162,2483768-B4,,
163,2483862-B2,,
164,2483961-B3,,
165,2483973-B1,,
166,2483993-B2,,
167,2484004-B2,,
168,2484209-B2,,
169,2484220-B3,,
170,2484301-B2,,
171,2484312-B2,,
172,2484633-B2,,
173,2484727-B2,,
174,2484734-B5,,
175,2484743-B4,,
176,2484771-B3,,
177,2484791-B3,,
178,2485259-B6,,
179,2485275-B2,,
180,2485322-B2,,
181,2485517-B2,,
182,2485635-B2,,
183,2485803-B2,,
184,2485969-B2,,
185,2486100-B,,
186,2486104-B2,,
187,2486165-B2,,
188,2486262-B4,,
189,2486653-B2,,
190,2486653-B3,,
191,2486687-B3,,
192,2486812-B2,,
193,2486813-B2,,
194,2486833-B2,,
195,2487140-B2,,
196,2487146-B2,,
197,2487274-B2,,
198,2487376-B2,,
199,2487558-B2,,
200,2487651-B,,
201,2487656-B4,,
202,2487664-B2,,
203,2487941-B2,,
204,2488044-B2,,
205,2488050-B3,,
206,2488330-B2,,
207,2488344-B2,,
208,2488767-B,,
209,2488806-B2,,
210,2489131-B3,,
211,2489182-B2,,
212,2489203-B,,
213,25012170B5,,
214,25012175B4,,
215,25012253B3,,
216,25012485B2,,
217,25012785B2,,
218,25012915B2,,
219,25012919B8,,
220,25012919B9,,
221,25013023B2,,
222,25013062B3,,
223,25013162B2,,
224,25013189B2,,
225,25013189B3,,
226,25013352B2,,
227,25013871B6,,
228,25014160B2,,
229,25014217B2,,
230,25014217B3,,
231,25014268B,,
232,25014684B,,
233,25015070B2,,
234,25015087B2,,
235,25015101B2,,
236,25015190B2,,
237,25015204B2,,
238,25015488B2,,
239,25015495B4,,
240,25015607B2,,
241,25015625B2,,
242,25015811B3,,
243,25015811B4,,
244,25015820B,,
245,25016077B2,,
246,25016088B2,,
247,25016903B4,,
248,25016905B4,,
249,25017089B2,,
250,25017218B3,,
251,25017220B2,,
252,25017227B2,,
253,25017338B3,,
254,25017341B4,,
255,25017355B1,,
256,25017372B2,,
257,25017383B2,,
258,25017515B2,,
259,25017539B3,,
260,25017711B,,
261,25017716B2,,
262,25017718B2,,
263,25017738B2,,
264,25017932B2,,
265,25017948B3,,
266,25018050B2,,
267,25018910B2,,
268,25019081B3,,
269,25019102B4,,
270,25019107B,,
271,25019283B2,,
272,25019352B2,,
273,25019776B2,,
274,25019790B2,,
275,25019806B2,,
276,25020257B2,,
277,25020263B2,,
278,25020282B2,,
279,25020291B2,,
280,25020573B3,,
281,25020717B2,,
282,25020760B3,,
283,25021120B4,,
284,25021164B2,,
285,25021171B2,,
286,25021481B2,,
287,25021538B2,,
288,25021575B4,,
289,25021622B4,,
290,25021640B3,,
291,25021667B2,,
292,25021668B2,,
293,25021893B2,,
294,25021894B3,,
295,25021901B2,,
296,25021911B2,,
297,25021973B2,,
298,25022019B2,,
299,25022262B2,,
300,25022278B2,,
301,25022330B2,,
302,25022343B3,,
303,25022354B2,,
304,25022406B2,,
305,25023184B2,,
306,25023590B3,,
307,25023590B4,,
308,25023690B3,,
309,25023814B,,
310,25023869B3,,
311,25023869B4,,
312,25023936B2,,
313,25024142B2,,
314,25024243B2,,
315,25024310B3,,
316,25024431B,,
317,25024688B2,,
318,25024698B4,,
319,25024709B2,,
320,25024878B3,,
321,25025083B2,,
322,25025096B2,,
323,25025102B2,,
324,25025262B2,,
325,25025298B2,,
326,25025506B,,
327,25025509B2,,
328,25025510B1,,
329,25025510B3,,
330,25025567B3,,
331,25025570B2,,
332,25025575B2,,
333,25025602B2,,
334,25025675B2,,
335,25025953B2,,
336,25025960B2,,
337,25026103B3,,
338,25026163B,,
339,25026180B2,,
340,25026254B2,,
341,25026291B2,,
342,25026669B2,,
343,25026740B2,,
344,25026798B2,,
345,25027122B2,,
346,25027167B2,,
347,25027290B2,,
348,25012148B3,,
349,25018584B,,
350,2490526B3,,
351,2490547B2,,
352,2490750B4,,
353,2490820B2,,
354,2490820B3,,
355,2490837B2,,
356,2490844B1,,
357,2490972B8,,
358,2491191B2,,
359,25001939B2,,
360,25001965B2,,
361,25001966B2,,
362,25002238B,,
363,25002388B2,,
364,25002472B2,,
365,25002496B2,,
366,25002663B5,,
367,25002744B2,,
368,25002788B2,,
369,25002789B2,,
370,25002804B2,,
371,25002898B2,,
372,25002906B2,,
373,25003038B2,,
374,25009124B2,,
375,25009148B4,,
376,25009297B,,
377,25009367B2,,
378,25009539B3,,
379,25009578B4,,
380,25009747B,,
381,25009756B2,,
382,25015064B,,
383,2460943-B3,,
384,2462609-B2,,
385,2476286-B2,,
386,2477926-B4,,
387,2482111-B2,,
388,2483073-B3,,
389,2484660-B2,,
390,2484862-B3,,
391,2485276-B3,,
392,2485473-B2,,
393,2485536-B2,,
394,2485632-B,,
395,2486102-B2,,
396,2487043-B,,
397,2487053-B2,,
398,2487518-B,,
399,2487567-B2,,
400,2488040-B,,
401,2488302-B2,,
402,2488987-B2,,
403,25012737B4,,
404,25013062B2,,
405,25013189B4,,
406,25013629B6,,
407,25013977B2,,
408,25014298B2,,
409,25014627B3,,
410,25015052B3,,
411,25015191B2,,
412,25015215B2,,
413,25015421B3,,
414,25015471B,,
415,25015594B2,,
416,25015784B2,,
417,25015798B2,,
418,25015867B2,,
419,25017341B3,,
420,25017342B2,,
421,25017499B,,
422,25017730B2,,
423,25017923B,,
424,25017930B,,
425,25018478B2,,
426,25018956B3,,
427,25019094B8,,
428,25019273B,,
429,25019294B1,,
430,25019335B6,,
431,25019339B2,,
432,25019339B3,,
433,25019474B2,,
434,25019675B2,,
435,25019705B2,,
436,25020232B,,
437,25020556B4,,
438,25020714B4,,
439,25020799B5,,
440,25021277B4,,
441,25021555B2,,
442,25021665B2,,
443,25021672B,,
444,25021890B6,,
445,25022013B,,
446,25022344B2,,
447,25022458B2,,
448,25022584B2,,
449,25022613B2,,
450,25023174B2,,
451,25023327B3,,
452,25023687B3,,
453,25023687B4,,
454,25023828B,,
455,25023846B4,,
456,25023961B2,,
457,25024254B2,,
458,25024433B2,,
459,25024695B2,,
460,25024982B1,,
461,25025076B,,
462,25025087B,,
463,25025291B,,
464,25025293B2,,
465,25025616B,,
466,25025951B,,
467,25025954B3,,
468,25026285B2,,
469,25026782B3,,
470,25026797B2,,
471,25027131B2,,
472,25027181B3,,
473,25027181B5,,
474,25027193B,,
475,2490980B,,
476,2491579B,,
477,25002510B2,,
