,train,val,test
209,2485805-B,,
210,2485969-B2,,
211,2486100-B,,
212,2486104-B1,,
213,2486104-B2,,
214,2486191-B,,
215,2486653-B3,,
216,2486687-B3,,
217,2487140-B2,,
218,2487143-B,,
219,2487237-B2,,
220,2487558-B2,,
221,2487651-B,,
222,2487656-B4,,
223,2487664-B2,,
224,2487941-B2,,
225,2488044-B3,,
226,2488050-B3,,
227,2488330-B2,,
228,2488344-B2,,
229,2488369-B2,,
230,2488477-B2,,
231,2488769-B2,,
232,2489331-B2,,
233,25012153B2,,
234,25012170B5,,
235,25012175B4,,
236,25012485B2,,
237,25012628B2,,
238,25012915B2,,
239,25012919B8,,
240,25013189B3,,
241,25013352B2,,
242,25013465B2,,
243,25013878B2,,
244,25014124B2,,
245,25014217B3,,
246,25014226B2,,
247,25014265B2,,
248,25014268B,,
249,25014318B,,
250,25014684B,,
251,25015070B2,,
252,25015087B2,,
253,25015234B2,,
254,25015408B3,,
255,25015422B,,
256,25015488B2,,
257,25015495B3,,
258,25015495B4,,
259,25015622B2,,
260,25015625B2,,
261,25015811B3,,
262,25015811B4,,
263,25015870B3,,
264,25016077B2,,
265,25016088B2,,
266,25016772B2,,
267,25016905B4,,
268,25016915B2,,
269,25016926B2,,
270,25017218B3,,
271,25017220B2,,
272,25017227B2,,
273,25017320B2,,
274,25017372B2,,
275,25017518B2,,
276,25017538B4,,
277,25017711B,,
278,25017718B2,,
279,25017748B2,,
280,25017948B3,,
281,25018002B2,,
282,25018050B2,,
283,25018453B2,,
284,25018457B2,,
285,25018571B2,,
286,25019283B2,,
287,25019284B2,,
288,25019352B2,,
289,25019379B,,
290,25019384B2,,
291,25019508B4,,
292,25019621B2,,
293,25019790B2,,
294,25019806B2,,
295,25020257B2,,
296,25020263B2,,
297,25020282B2,,
298,25020714B2,,
299,25020760B3,,
300,25021120B4,,
301,25021197B2,,
302,25021260B2,,
303,25021291B2,,
304,25021419B1,,
305,25021474B,,
306,25021481B2,,
307,25021575B4,,
308,25021640B3,,
309,25021667B2,,
310,25021893B2,,
311,25021894B3,,
312,25021918B4,,
313,25022343B3,,
314,25022354B2,,
315,25022406B2,,
316,25023184B2,,
317,25023590B3,,
318,25023590B4,,
319,25023687B2,,
320,25023690B3,,
321,25023869B3,,
322,25023930B2,,
323,25023934B2,,
324,25023936B2,,
325,25024142B2,,
326,25024310B3,,
327,25024688B2,,
328,25024698B4,,
329,25024709B2,,
330,25024732B2,,
331,25024878B3,,
332,25025083B2,,
333,25025102B2,,
334,25025240B,,
335,25025297B,,
336,25025298B2,,
337,25025506B,,
338,25025509B2,,
339,25025510B1,,
340,25025675B2,,
341,25025788B2,,
342,25025953B2,,
343,25026075B2,,
344,25026081B2,,
345,25026163B,,
346,25026669B2,,
347,25026740B2,,
348,25027122B2,,
349,25027167B2,,
350,25027290B2,,
351,25018584B,,
352,2490526B3,,
353,2490547B2,,
354,2490750B4,,
355,2490820B3,,
356,2490837B2,,
357,2490963B2,,
358,2490964B2,,
359,2490978B2,,
360,2491131B2,,
361,2491191B2,,
362,2491275B2,,
363,25001929B3,,
364,25001939B2,,
365,25001965B2,,
366,25001966B2,,
367,25002238B,,
368,25002329B2,,
369,25002391B2,,
370,25002504B2,,
371,25002663B5,,
372,25002788B2,,
373,25002801B1,,
374,25002897B2,,
375,25002907B3,,
376,25009124B2,,
377,25009148B4,,
378,25009294B2,,
379,25009297B,,
380,25009367B2,,
381,25009539B3,,
382,25009578B4,,
383,2460943-B3,,
384,2462468-B2,,
385,2462609-B2,,
386,2463367-B2,,
387,2476299-B2,,
388,2476693-B3,,
389,2477926-B4,,
390,2482883-B2,,
391,2484791-B2,,
392,2484862-B3,,
393,2485276-B3,,
394,2486102-B2,,
395,2487043-B,,
396,2487518-B,,
397,2487567-B2,,
398,2488335-B,,
399,25012737B4,,
400,25013062B2,,
401,25013189B4,,
402,25015052B3,,
403,25015191B3,,
404,25015215B2,,
405,25015421B3,,
406,25015471B,,
407,25015608B2,,
408,25015640B5,,
409,25015798B2,,
410,25015867B2,,
411,25016027B,,
412,25016031B2,,
413,25016827B2,,
414,25017342B2,,
415,25017499B,,
416,25017500B,,
417,25017592B3,,
418,25017730B2,,
419,25017923B,,
420,25018478B2,,
421,25019094B8,,
422,25019273B,,
423,25019294B1,,
424,25019335B6,,
425,25019339B2,,
426,25019474B2,,
427,25019629B2,,
428,25019705B2,,
429,25020353B2,,
430,25020556B4,,
431,25020714B4,,
432,25020799B5,,
433,25021277B4,,
434,25021421B2,,
435,25021487B,,
436,25021555B2,,
437,25021558B2,,
438,25021665B3,,
439,25021672B,,
440,25021890B4,,
441,25021890B6,,
442,25021922B2,,
443,25022013B,,
444,25022344B2,,
445,25022458B2,,
446,25022584B2,,
447,25022613B2,,
448,25023174B2,,
449,25023327B3,,
450,25023687B3,,
451,25023846B4,,
452,25023961B2,,
453,25024254B2,,
454,25024433B2,,
455,25024695B2,,
456,25024855B4,,
457,25024875B2,,
458,25025097B,,
459,25025291B,,
460,25025293B2,,
461,25025567B4,,
462,25025569B,,
463,25025951B,,
464,25025975B2,,
465,25026103B2,,
466,25026294B3,,
467,25026499B3,,
468,25026509B,,
469,25026752B,,
470,25026797B2,,
471,25027181B4,,
472,25027181B5,,
473,25027181B6,,
474,2490980B,,
475,2491552B,,
476,25002510B2,,
477,25009557B,,
